 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day             POCdec1             POCdec2         POCdec2DOC1         POCdec2DOC2         POCdec2MOC1         POCdec2MOC2             MOC2DOC             QOC2DOC             DOC2QOC          DOC2QOCnet             DOC2MBC          CO2_growth          CO2_maintn     CO2_maintn_dorm              CO2_gm       MBC_mortality             MBC2EP1             MBC2EP2              MBC2EM              MBC_PM             EP2DOC1             EP2DOC2              EM2DOC             MBC2DOC             MBC2POC             MBA2MBD             MBD2MBA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20181001        0.430000E-04        0.186542E-05        0.215000E-04        0.932792E-06        0.215000E-04        0.932792E-06        0.441917E-03        0.500208E-04        0.483167E-04       -0.170375E-05        0.599750E-03        0.408583E-03        0.521167E-04        0.706667E-06        0.461333E-03        0.481000E-13        0.663000E-04        0.605917E-06        0.669000E-04        0.134000E-03        0.662000E-04        0.616250E-06        0.668000E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.250750E-05
  20181002        0.429250E-04        0.184750E-05        0.215000E-04        0.923917E-06        0.215000E-04        0.923917E-06        0.440875E-03        0.499083E-04        0.482125E-04       -0.169583E-05        0.598750E-03        0.408000E-03        0.520292E-04        0.706000E-06        0.460625E-03        0.481708E-13        0.663000E-04        0.603500E-06        0.669000E-04        0.134000E-03        0.662000E-04        0.613833E-06        0.668000E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.250000E-05
  20181003        0.429000E-04        0.183042E-05        0.214750E-04        0.915167E-06        0.214750E-04        0.915167E-06        0.439833E-03        0.497875E-04        0.481083E-04       -0.168833E-05        0.597708E-03        0.407000E-03        0.519417E-04        0.705375E-06        0.459875E-03        0.482000E-13        0.663000E-04        0.601083E-06        0.669000E-04        0.134000E-03        0.662000E-04        0.611292E-06        0.668000E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.249167E-05
  20181004        0.429000E-04        0.181333E-05        0.214000E-04        0.906500E-06        0.214000E-04        0.906500E-06        0.438792E-03        0.496792E-04        0.480042E-04       -0.168000E-05        0.596667E-03        0.406417E-03        0.518542E-04        0.705000E-06        0.459000E-03        0.482000E-13        0.663500E-04        0.598750E-06        0.669458E-04        0.134000E-03        0.662333E-04        0.608917E-06        0.668708E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.248542E-05
  20181005        0.428250E-04        0.179542E-05        0.214000E-04        0.898000E-06        0.214000E-04        0.898000E-06        0.437750E-03        0.495708E-04        0.479000E-04       -0.167042E-05        0.595667E-03        0.405875E-03        0.517667E-04        0.704042E-06        0.458167E-03        0.482000E-13        0.664000E-04        0.596250E-06        0.670000E-04        0.134000E-03        0.663000E-04        0.606458E-06        0.669000E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.247958E-05
  20181006        0.428000E-04        0.177917E-05        0.214000E-04        0.889583E-06        0.214000E-04        0.889583E-06        0.436708E-03        0.494583E-04        0.477958E-04       -0.166292E-05        0.594625E-03        0.405000E-03        0.516750E-04        0.703750E-06        0.457417E-03        0.482000E-13        0.664000E-04        0.594000E-06        0.670000E-04        0.134000E-03        0.663000E-04        0.604000E-06        0.669000E-04        0.241000E-13        0.241000E-13        0.551667E-13        0.247000E-05
  20181007        0.428000E-04        0.176292E-05        0.214000E-04        0.881208E-06        0.214000E-04        0.881208E-06        0.435625E-03        0.493500E-04        0.476958E-04       -0.165542E-05        0.593583E-03        0.404250E-03        0.515875E-04        0.703000E-06        0.456667E-03        0.482000E-13        0.664000E-04        0.591667E-06        0.670000E-04        0.134000E-03        0.663000E-04        0.601625E-06        0.669000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.246375E-05
  20181008        0.427167E-04        0.174583E-05        0.214000E-04        0.873042E-06        0.214000E-04        0.873042E-06        0.434583E-03        0.492417E-04        0.475958E-04       -0.164792E-05        0.592542E-03        0.403667E-03        0.514958E-04        0.702458E-06        0.455875E-03        0.482000E-13        0.664000E-04        0.589250E-06        0.670000E-04        0.134000E-03        0.663000E-04        0.599167E-06        0.669000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.245833E-05
  20181009        0.427000E-04        0.172958E-05        0.213583E-04        0.864833E-06        0.213583E-04        0.864833E-06        0.433542E-03        0.491333E-04        0.474958E-04       -0.164000E-05        0.591458E-03        0.403000E-03        0.514000E-04        0.702000E-06        0.455000E-03        0.482042E-13        0.664417E-04        0.587000E-06        0.670000E-04        0.134000E-03        0.664000E-04        0.596917E-06        0.669917E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.245000E-05
  20181010        0.426958E-04        0.171417E-05        0.213000E-04        0.856833E-06        0.213000E-04        0.856833E-06        0.432500E-03        0.490292E-04        0.473958E-04       -0.163042E-05        0.590417E-03        0.402042E-03        0.513042E-04        0.701208E-06        0.454125E-03        0.483000E-13        0.665000E-04        0.584750E-06        0.670583E-04        0.134000E-03        0.664000E-04        0.594500E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.244250E-05
  20181011        0.426000E-04        0.169750E-05        0.213000E-04        0.849000E-06        0.213000E-04        0.849000E-06        0.431417E-03        0.489208E-04        0.472958E-04       -0.162292E-05        0.589375E-03        0.401458E-03        0.512125E-04        0.700917E-06        0.453333E-03        0.483000E-13        0.665000E-04        0.582417E-06        0.671000E-04        0.134000E-03        0.664000E-04        0.592167E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.243708E-05
  20181012        0.426000E-04        0.168292E-05        0.213000E-04        0.841167E-06        0.213000E-04        0.841167E-06        0.430375E-03        0.488125E-04        0.471958E-04       -0.161583E-05        0.588292E-03        0.400833E-03        0.511208E-04        0.700000E-06        0.452583E-03        0.483000E-13        0.665000E-04        0.580125E-06        0.671000E-04        0.134000E-03        0.664000E-04        0.589833E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.243000E-05
  20181013        0.425625E-04        0.166625E-05        0.213000E-04        0.833500E-06        0.213000E-04        0.833500E-06        0.429292E-03        0.487083E-04        0.470958E-04       -0.160833E-05        0.587250E-03        0.400000E-03        0.510292E-04        0.699667E-06        0.451792E-03        0.483000E-13        0.665000E-04        0.577917E-06        0.671000E-04        0.134000E-03        0.664000E-04        0.587542E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.242167E-05
  20181014        0.425000E-04        0.165250E-05        0.212917E-04        0.825875E-06        0.212917E-04        0.825875E-06        0.428250E-03        0.485958E-04        0.470000E-04       -0.160000E-05        0.586167E-03        0.399167E-03        0.509375E-04        0.699000E-06        0.451000E-03        0.483000E-13        0.665000E-04        0.575708E-06        0.671000E-04        0.134000E-03        0.664875E-04        0.585208E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.552667E-13        0.241625E-05
  20181015        0.425000E-04        0.163625E-05        0.212000E-04        0.818333E-06        0.212000E-04        0.818333E-06        0.427167E-03        0.484917E-04        0.469000E-04       -0.159125E-05        0.585083E-03        0.398542E-03        0.508417E-04        0.698417E-06        0.450000E-03        0.483000E-13        0.665000E-04        0.573417E-06        0.671000E-04        0.134000E-03        0.665000E-04        0.582958E-06        0.670917E-04        0.241708E-13        0.241708E-13        0.553000E-13        0.241000E-05
  20181016        0.424208E-04        0.162250E-05        0.212000E-04        0.810917E-06        0.212000E-04        0.810917E-06        0.426083E-03        0.483875E-04        0.468042E-04       -0.158375E-05        0.583958E-03        0.397917E-03        0.507500E-04        0.698000E-06        0.449208E-03        0.483000E-13        0.665792E-04        0.571208E-06        0.671000E-04        0.134000E-03        0.665000E-04        0.580708E-06        0.671000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.240083E-05
  20181017        0.424000E-04        0.160667E-05        0.212000E-04        0.803583E-06        0.212000E-04        0.803583E-06        0.425000E-03        0.482833E-04        0.467042E-04       -0.157667E-05        0.582875E-03        0.397000E-03        0.506542E-04        0.697167E-06        0.448375E-03        0.483000E-13        0.666000E-04        0.569042E-06        0.671000E-04        0.134000E-03        0.665000E-04        0.578375E-06        0.671000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.239542E-05
  20181018        0.423708E-04        0.159333E-05        0.212000E-04        0.796292E-06        0.212000E-04        0.796292E-06        0.423875E-03        0.481792E-04        0.466083E-04       -0.156958E-05        0.581750E-03        0.396250E-03        0.505583E-04        0.696917E-06        0.447583E-03        0.483000E-13        0.666000E-04        0.566875E-06        0.671000E-04        0.134000E-03        0.665000E-04        0.576125E-06        0.671000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.239000E-05
  20181019        0.423000E-04        0.157792E-05        0.211958E-04        0.789208E-06        0.211958E-04        0.789208E-06        0.422792E-03        0.480750E-04        0.465125E-04       -0.156000E-05        0.580667E-03        0.395583E-03        0.504667E-04        0.696000E-06        0.446750E-03        0.483000E-13        0.666000E-04        0.564708E-06        0.671667E-04        0.134000E-03        0.665000E-04        0.573958E-06        0.671000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.238042E-05
  20181020        0.423000E-04        0.156458E-05        0.211000E-04        0.782083E-06        0.211000E-04        0.782083E-06        0.421708E-03        0.479708E-04        0.464208E-04       -0.155250E-05        0.579583E-03        0.394917E-03        0.503708E-04        0.695667E-06        0.445958E-03        0.483000E-13        0.666000E-04        0.562500E-06        0.672000E-04        0.134000E-03        0.665083E-04        0.571750E-06        0.671000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.237542E-05
  20181021        0.422167E-04        0.155042E-05        0.211000E-04        0.775125E-06        0.211000E-04        0.775125E-06        0.420625E-03        0.478708E-04        0.463250E-04       -0.154542E-05        0.578500E-03        0.394000E-03        0.502750E-04        0.695000E-06        0.445000E-03        0.483000E-13        0.666000E-04        0.560375E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.569500E-06        0.671000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.237000E-05
  20181022        0.422000E-04        0.153583E-05        0.211000E-04        0.768125E-06        0.211000E-04        0.768125E-06        0.419542E-03        0.477708E-04        0.462292E-04       -0.153833E-05        0.577417E-03        0.393250E-03        0.501792E-04        0.694458E-06        0.444125E-03        0.483000E-13        0.666000E-04        0.558208E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.567292E-06        0.671000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.236042E-05
  20181023        0.421500E-04        0.152333E-05        0.211000E-04        0.761417E-06        0.211000E-04        0.761417E-06        0.418458E-03        0.476667E-04        0.461375E-04       -0.153000E-05        0.576292E-03        0.392583E-03        0.500792E-04        0.694000E-06        0.443292E-03        0.483000E-13        0.666000E-04        0.556125E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.565125E-06        0.671000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.235542E-05
  20181024        0.421000E-04        0.150917E-05        0.210667E-04        0.754667E-06        0.210667E-04        0.754667E-06        0.417375E-03        0.475667E-04        0.460458E-04       -0.152125E-05        0.575208E-03        0.391875E-03        0.499833E-04        0.693208E-06        0.442458E-03        0.483042E-13        0.666000E-04        0.554042E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.563000E-06        0.671625E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.235000E-05
  20181025        0.420833E-04        0.149583E-05        0.210000E-04        0.748000E-06        0.210000E-04        0.748000E-06        0.416292E-03        0.474667E-04        0.459500E-04       -0.151458E-05        0.574083E-03        0.391000E-03        0.498875E-04        0.693000E-06        0.441625E-03        0.484000E-13        0.666000E-04        0.551917E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.560875E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.234042E-05
  20181026        0.420000E-04        0.148333E-05        0.210000E-04        0.741417E-06        0.210000E-04        0.741417E-06        0.415208E-03        0.473667E-04        0.458625E-04       -0.150750E-05        0.572875E-03        0.390208E-03        0.497875E-04        0.692000E-06        0.440792E-03        0.484000E-13        0.666000E-04        0.549833E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.558708E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.233583E-05
  20181027        0.420000E-04        0.146958E-05        0.210000E-04        0.734875E-06        0.210000E-04        0.734875E-06        0.414125E-03        0.472667E-04        0.457708E-04       -0.150000E-05        0.571750E-03        0.389500E-03        0.496917E-04        0.691792E-06        0.439958E-03        0.484000E-13        0.666000E-04        0.547792E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.556625E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.233000E-05
  20181028        0.419083E-04        0.145667E-05        0.210000E-04        0.728458E-06        0.210000E-04        0.728458E-06        0.413000E-03        0.471667E-04        0.456792E-04       -0.149083E-05        0.570667E-03        0.388792E-03        0.495917E-04        0.691000E-06        0.439000E-03        0.484000E-13        0.666000E-04        0.545708E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.554458E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.232083E-05
  20181029        0.419000E-04        0.144458E-05        0.209208E-04        0.722125E-06        0.209208E-04        0.722125E-06        0.411833E-03        0.470708E-04        0.455875E-04       -0.148417E-05        0.569542E-03        0.388000E-03        0.494958E-04        0.690583E-06        0.438083E-03        0.484000E-13        0.666000E-04        0.543667E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.552375E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.231625E-05
  20181030        0.418292E-04        0.143250E-05        0.209000E-04        0.715875E-06        0.209000E-04        0.715875E-06        0.410750E-03        0.469708E-04        0.455000E-04       -0.147750E-05        0.568417E-03        0.387083E-03        0.493958E-04        0.690000E-06        0.437250E-03        0.484000E-13        0.666000E-04        0.541667E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.550292E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.231000E-05
  20181031        0.418000E-04        0.141875E-05        0.209000E-04        0.709667E-06        0.209000E-04        0.709667E-06        0.409667E-03        0.468750E-04        0.454000E-04       -0.147000E-05        0.567292E-03        0.386375E-03        0.492958E-04        0.689417E-06        0.436375E-03        0.484000E-13        0.666000E-04        0.539583E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.548208E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.230208E-05
  20181101        0.417458E-04        0.140667E-05        0.209000E-04        0.703500E-06        0.209000E-04        0.703500E-06        0.408542E-03        0.467792E-04        0.453125E-04       -0.146083E-05        0.566167E-03        0.385667E-03        0.491958E-04        0.689000E-06        0.435500E-03        0.484000E-13        0.666000E-04        0.537583E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.546167E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.229750E-05
  20181102        0.417000E-04        0.139500E-05        0.208500E-04        0.697500E-06        0.208500E-04        0.697500E-06        0.407458E-03        0.466833E-04        0.452250E-04       -0.145417E-05        0.564958E-03        0.384958E-03        0.490958E-04        0.688208E-06        0.434667E-03        0.484000E-13        0.666000E-04        0.535583E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.544083E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.229000E-05
  20181103        0.416583E-04        0.138333E-05        0.208000E-04        0.691500E-06        0.208000E-04        0.691500E-06        0.406375E-03        0.465875E-04        0.451375E-04       -0.144750E-05        0.563792E-03        0.384000E-03        0.489958E-04        0.688000E-06        0.433792E-03        0.483250E-13        0.666000E-04        0.533583E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.542083E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.228333E-05
  20181104        0.416000E-04        0.137167E-05        0.208000E-04        0.685500E-06        0.208000E-04        0.685500E-06        0.405250E-03        0.464917E-04        0.450500E-04       -0.144000E-05        0.562667E-03        0.383208E-03        0.488958E-04        0.687042E-06        0.432917E-03        0.483000E-13        0.666000E-04        0.531625E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.540042E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.227875E-05
  20181105        0.415667E-04        0.135875E-05        0.208000E-04        0.679708E-06        0.208000E-04        0.679708E-06        0.404167E-03        0.463958E-04        0.449667E-04       -0.143125E-05        0.561500E-03        0.382500E-03        0.487958E-04        0.686875E-06        0.432000E-03        0.483000E-13        0.666000E-04        0.529667E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.538000E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.227000E-05
  20181106        0.415000E-04        0.134750E-05        0.207667E-04        0.673917E-06        0.207667E-04        0.673917E-06        0.403000E-03        0.463000E-04        0.448792E-04       -0.142500E-05        0.560375E-03        0.381750E-03        0.486958E-04        0.686000E-06        0.431042E-03        0.483000E-13        0.666000E-04        0.527667E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.536000E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.226500E-05
  20181107        0.414708E-04        0.133625E-05        0.207000E-04        0.668208E-06        0.207000E-04        0.668208E-06        0.401833E-03        0.462042E-04        0.447958E-04       -0.141833E-05        0.559250E-03        0.381000E-03        0.485958E-04        0.685708E-06        0.430167E-03        0.483000E-13        0.666000E-04        0.525750E-06        0.672000E-04        0.134000E-03        0.666000E-04        0.534000E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.226000E-05
  20181108        0.414000E-04        0.132500E-05        0.207000E-04        0.662542E-06        0.207000E-04        0.662542E-06        0.400750E-03        0.461125E-04        0.447000E-04       -0.141000E-05        0.558042E-03        0.380042E-03        0.484958E-04        0.685000E-06        0.429292E-03        0.483000E-13        0.666000E-04        0.523833E-06        0.671958E-04        0.134000E-03        0.666000E-04        0.532083E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.225083E-05
  20181109        0.413708E-04        0.131417E-05        0.207000E-04        0.656958E-06        0.207000E-04        0.656958E-06        0.399625E-03        0.460167E-04        0.446125E-04       -0.140208E-05        0.556833E-03        0.379292E-03        0.483917E-04        0.684583E-06        0.428417E-03        0.483000E-13        0.666000E-04        0.521875E-06        0.671000E-04        0.134000E-03        0.666000E-04        0.530083E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.224667E-05
  20181110        0.413000E-04        0.130292E-05        0.206708E-04        0.651417E-06        0.206708E-04        0.651417E-06        0.398542E-03        0.459250E-04        0.445292E-04       -0.139583E-05        0.555667E-03        0.378542E-03        0.482917E-04        0.684000E-06        0.427500E-03        0.483000E-13        0.666000E-04        0.520000E-06        0.671000E-04        0.134000E-03        0.666000E-04        0.528125E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.224000E-05
  20181111        0.412667E-04        0.129208E-05        0.206000E-04        0.645958E-06        0.206000E-04        0.645958E-06        0.397417E-03        0.458333E-04        0.444458E-04       -0.139000E-05        0.554542E-03        0.377792E-03        0.481875E-04        0.683417E-06        0.426625E-03        0.483000E-13        0.666000E-04        0.518083E-06        0.671000E-04        0.134000E-03        0.666000E-04        0.526167E-06        0.672000E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.223292E-05
  20181112        0.412000E-04        0.128125E-05        0.206000E-04        0.640542E-06        0.206000E-04        0.640542E-06        0.396292E-03        0.457458E-04        0.443667E-04       -0.138000E-05        0.553375E-03        0.377000E-03        0.480875E-04        0.683000E-06        0.425708E-03        0.483000E-13        0.666000E-04        0.516208E-06        0.671000E-04        0.134000E-03        0.666000E-04        0.524250E-06        0.671250E-04        0.242000E-13        0.242000E-13        0.553000E-13        0.222917E-05
  20181113        0.411625E-04        0.127083E-05        0.206000E-04        0.635250E-06        0.206000E-04        0.635250E-06        0.395208E-03        0.456542E-04        0.442833E-04       -0.137375E-05        0.552208E-03        0.376042E-03        0.479833E-04        0.682292E-06        0.424833E-03        0.483000E-13        0.666000E-04        0.514292E-06        0.671000E-04        0.134000E-03        0.666000E-04        0.522333E-06        0.671000E-04        0.241083E-13        0.241083E-13        0.553000E-13        0.222000E-05
  20181114        0.411000E-04        0.125958E-05        0.205583E-04        0.629917E-06        0.205583E-04        0.629917E-06        0.394083E-03        0.455625E-04        0.442000E-04       -0.136792E-05        0.551000E-03        0.375292E-03        0.478833E-04        0.682000E-06        0.423917E-03        0.483000E-13        0.666000E-04        0.512458E-06        0.671000E-04        0.134000E-03        0.666000E-04        0.520417E-06        0.671000E-04        0.241000E-13        0.241000E-13        0.553000E-13        0.221542E-05
  20181115        0.410542E-04        0.124917E-05        0.205000E-04        0.624708E-06        0.205000E-04        0.624708E-06        0.392875E-03        0.454750E-04        0.441042E-04       -0.136000E-05        0.549750E-03        0.374542E-03        0.477792E-04        0.681167E-06        0.423000E-03        0.483000E-13        0.666000E-04        0.510542E-06        0.671000E-04        0.134000E-03        0.666000E-04        0.518500E-06        0.671000E-04        0.241000E-13        0.241000E-13        0.552125E-13        0.221000E-05
  20181116        0.410000E-04        0.123917E-05        0.205000E-04        0.619583E-06        0.205000E-04        0.619583E-06        0.391750E-03        0.453875E-04        0.440250E-04       -0.135167E-05        0.548625E-03        0.373792E-03        0.476750E-04        0.681000E-06        0.422042E-03        0.483000E-13        0.666000E-04        0.508708E-06        0.671000E-04        0.134000E-03        0.666000E-04        0.516542E-06        0.671000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.220208E-05
  20181117        0.409458E-04        0.122875E-05        0.205000E-04        0.614417E-06        0.205000E-04        0.614417E-06        0.390667E-03        0.453000E-04        0.439458E-04       -0.134583E-05        0.547458E-03        0.373000E-03        0.475750E-04        0.680042E-06        0.421125E-03        0.483000E-13        0.665625E-04        0.506875E-06        0.671000E-04        0.134000E-03        0.666000E-04        0.514708E-06        0.671000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.219875E-05
  20181118        0.409000E-04        0.121875E-05        0.204375E-04        0.609375E-06        0.204375E-04        0.609375E-06        0.389542E-03        0.452000E-04        0.438708E-04       -0.134000E-05        0.546292E-03        0.372000E-03        0.474708E-04        0.679917E-06        0.420250E-03        0.482583E-13        0.665000E-04        0.505042E-06        0.670083E-04        0.134000E-03        0.666000E-04        0.512792E-06        0.671000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.219000E-05
  20181119        0.408333E-04        0.120875E-05        0.204000E-04        0.604375E-06        0.204000E-04        0.604375E-06        0.388417E-03        0.451125E-04        0.437917E-04       -0.133000E-05        0.545083E-03        0.371250E-03        0.473667E-04        0.679000E-06        0.419333E-03        0.482000E-13        0.665000E-04        0.503208E-06        0.670000E-04        0.134000E-03        0.666000E-04        0.510958E-06        0.671000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.218542E-05
  20181120        0.408000E-04        0.119875E-05        0.204000E-04        0.599458E-06        0.204000E-04        0.599458E-06        0.387292E-03        0.450250E-04        0.437000E-04       -0.132458E-05        0.543833E-03        0.370458E-03        0.472625E-04        0.678833E-06        0.418417E-03        0.482000E-13        0.665000E-04        0.501458E-06        0.670000E-04        0.134000E-03        0.666000E-04        0.509125E-06        0.671000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.218000E-05
  20181121        0.407167E-04        0.118917E-05        0.204000E-04        0.594500E-06        0.204000E-04        0.594500E-06        0.386208E-03        0.449417E-04        0.436167E-04       -0.131875E-05        0.542667E-03        0.369708E-03        0.471583E-04        0.678000E-06        0.417500E-03        0.482000E-13        0.665000E-04        0.499542E-06        0.670000E-04        0.134000E-03        0.665250E-04        0.507292E-06        0.670833E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.217208E-05
  20181122        0.407000E-04        0.117958E-05        0.203083E-04        0.589708E-06        0.203083E-04        0.589708E-06        0.385042E-03        0.448542E-04        0.435417E-04       -0.131000E-05        0.541500E-03        0.368917E-03        0.470542E-04        0.677708E-06        0.416583E-03        0.482000E-13        0.665000E-04        0.497792E-06        0.670000E-04        0.134000E-03        0.665000E-04        0.505458E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.552000E-13        0.216917E-05
  20181123        0.406000E-04        0.117000E-05        0.203000E-04        0.584917E-06        0.203000E-04        0.584917E-06        0.383833E-03        0.447708E-04        0.434667E-04       -0.130333E-05        0.540333E-03        0.368000E-03        0.469500E-04        0.677000E-06        0.415667E-03        0.482000E-13        0.665000E-04        0.496000E-06        0.670000E-04        0.134000E-03        0.665000E-04        0.503542E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.551417E-13        0.216000E-05
  20181124        0.405792E-04        0.116000E-05        0.203000E-04        0.580167E-06        0.203000E-04        0.580167E-06        0.382750E-03        0.446875E-04        0.433958E-04       -0.129792E-05        0.539167E-03        0.367167E-03        0.468458E-04        0.676625E-06        0.414750E-03        0.482000E-13        0.664542E-04        0.494250E-06        0.669208E-04        0.134000E-03        0.665000E-04        0.501792E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.215583E-05
  20181125        0.405000E-04        0.115083E-05        0.202667E-04        0.575500E-06        0.202667E-04        0.575500E-06        0.381625E-03        0.446000E-04        0.433000E-04       -0.129000E-05        0.537833E-03        0.366375E-03        0.467417E-04        0.676000E-06        0.413833E-03        0.482000E-13        0.664000E-04        0.492458E-06        0.669000E-04        0.134000E-03        0.665000E-04        0.499958E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.215000E-05
  20181126        0.404583E-04        0.114167E-05        0.202000E-04        0.570917E-06        0.202000E-04        0.570917E-06        0.380500E-03        0.445042E-04        0.432208E-04       -0.128250E-05        0.536667E-03        0.365583E-03        0.466375E-04        0.675542E-06        0.412917E-03        0.481625E-13        0.664000E-04        0.490667E-06        0.669000E-04        0.134000E-03        0.665000E-04        0.498208E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.214292E-05
  20181127        0.404000E-04        0.113250E-05        0.202000E-04        0.566250E-06        0.202000E-04        0.566250E-06        0.379375E-03        0.444250E-04        0.431500E-04       -0.127708E-05        0.535458E-03        0.364792E-03        0.465333E-04        0.675000E-06        0.412000E-03        0.481000E-13        0.664000E-04        0.488917E-06        0.669000E-04        0.134000E-03        0.665000E-04        0.496417E-06        0.670000E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.214000E-05
  20181128        0.403333E-04        0.112333E-05        0.202000E-04        0.561792E-06        0.202000E-04        0.561792E-06        0.378292E-03        0.443417E-04        0.430792E-04       -0.127000E-05        0.534292E-03        0.364000E-03        0.464292E-04        0.674458E-06        0.411000E-03        0.481000E-13        0.664000E-04        0.487250E-06        0.669000E-04        0.134000E-03        0.664333E-04        0.494542E-06        0.669042E-04        0.241000E-13        0.241000E-13        0.551000E-13        0.213042E-05
  20181129        0.403000E-04        0.111458E-05        0.201208E-04        0.557250E-06        0.201208E-04        0.557250E-06        0.377167E-03        0.442625E-04        0.430000E-04       -0.126167E-05        0.533083E-03        0.363042E-03        0.463250E-04        0.674000E-06        0.410083E-03        0.481000E-13        0.663875E-04        0.485500E-06        0.668167E-04        0.134000E-03        0.664000E-04        0.492833E-06        0.669000E-04        0.240875E-13        0.240875E-13        0.550583E-13        0.212750E-05
