 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day             POCdec1             POCdec2         POCdec2DOC1         POCdec2DOC2         POCdec2MOC1         POCdec2MOC2             MOC2DOC             QOC2DOC             DOC2QOC          DOC2QOCnet             DOC2MBC          CO2_growth          CO2_maintn     CO2_maintn_dorm              CO2_gm       MBC_mortality             MBC2EP1             MBC2EP2              MBC2EM              MBC_PM             EP2DOC1             EP2DOC2              EM2DOC             MBC2DOC             MBC2POC             MBA2MBD             MBD2MBA                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20181003        0.871333E-04        0.126083E-05        0.435667E-04        0.630250E-06        0.435667E-04        0.630250E-06        0.539000E-03        0.284708E-04        0.274000E-04       -0.105500E-05        0.806958E-03        0.549708E-03        0.701250E-04        0.663750E-06        0.620500E-03        0.798000E-13        0.110000E-03        0.582833E-06        0.111000E-03        0.222000E-03        0.111000E-03        0.593167E-06        0.111000E-03        0.399000E-13        0.399000E-13        0.913708E-13        0.191000E-05
  20181004        0.869000E-04        0.124792E-05        0.434500E-04        0.624250E-06        0.434500E-04        0.624250E-06        0.536208E-03        0.284000E-04        0.273542E-04       -0.104333E-05        0.803875E-03        0.547625E-03        0.698625E-04        0.663000E-06        0.618083E-03        0.797542E-13        0.110000E-03        0.580333E-06        0.111000E-03        0.222000E-03        0.111000E-03        0.590750E-06        0.111000E-03        0.399000E-13        0.399000E-13        0.913000E-13        0.190250E-05
  20181005        0.866750E-04        0.123625E-05        0.433375E-04        0.618250E-06        0.433375E-04        0.618250E-06        0.533458E-03        0.283167E-04        0.273000E-04       -0.103167E-05        0.800792E-03        0.545458E-03        0.695958E-04        0.662875E-06        0.615792E-03        0.797000E-13        0.110000E-03        0.577917E-06        0.111000E-03        0.221208E-03        0.110500E-03        0.588167E-06        0.111000E-03        0.398292E-13        0.398292E-13        0.912042E-13        0.189667E-05
  20181006        0.864292E-04        0.122500E-05        0.432208E-04        0.612500E-06        0.432208E-04        0.612500E-06        0.530708E-03        0.282625E-04        0.272292E-04       -0.101917E-05        0.797750E-03        0.543375E-03        0.693250E-04        0.662000E-06        0.613375E-03        0.796042E-13        0.110000E-03        0.575500E-06        0.111000E-03        0.221000E-03        0.110000E-03        0.585833E-06        0.111000E-03        0.398000E-13        0.398000E-13        0.911333E-13        0.189000E-05
  20181007        0.862000E-04        0.121375E-05        0.431000E-04        0.606667E-06        0.431000E-04        0.606667E-06        0.527958E-03        0.282000E-04        0.272000E-04       -0.100750E-05        0.794667E-03        0.541292E-03        0.690625E-04        0.662000E-06        0.611042E-03        0.795458E-13        0.110000E-03        0.573083E-06        0.110833E-03        0.221000E-03        0.110000E-03        0.583250E-06        0.111000E-03        0.398000E-13        0.398000E-13        0.910583E-13        0.188125E-05
  20181008        0.859708E-04        0.120250E-05        0.429792E-04        0.601000E-06        0.429792E-04        0.601000E-06        0.525208E-03        0.281125E-04        0.271125E-04       -0.996042E-06        0.791625E-03        0.539250E-03        0.687958E-04        0.661000E-06        0.608750E-03        0.794875E-13        0.110000E-03        0.570833E-06        0.110000E-03        0.221000E-03        0.110000E-03        0.580917E-06        0.111000E-03        0.397167E-13        0.397167E-13        0.909833E-13        0.187542E-05
  20181009        0.857250E-04        0.119125E-05        0.428625E-04        0.595417E-06        0.428625E-04        0.595417E-06        0.522500E-03        0.280667E-04        0.270958E-04       -0.984750E-06        0.788583E-03        0.537167E-03        0.685250E-04        0.661000E-06        0.606333E-03        0.794000E-13        0.110000E-03        0.568375E-06        0.110000E-03        0.221000E-03        0.110000E-03        0.578500E-06        0.111000E-03        0.397000E-13        0.397000E-13        0.909000E-13        0.187000E-05
  20181010        0.854958E-04        0.117958E-05        0.427458E-04        0.589875E-06        0.427458E-04        0.589875E-06        0.519792E-03        0.280000E-04        0.270000E-04       -0.973417E-06        0.785500E-03        0.535083E-03        0.682625E-04        0.660125E-06        0.604000E-03        0.793292E-13        0.110000E-03        0.566042E-06        0.110000E-03        0.220333E-03        0.110000E-03        0.576083E-06        0.111000E-03        0.396958E-13        0.396958E-13        0.908083E-13        0.186042E-05
  20181011        0.852625E-04        0.116833E-05        0.426333E-04        0.584417E-06        0.426333E-04        0.584417E-06        0.517042E-03        0.279208E-04        0.269875E-04       -0.962250E-06        0.782500E-03        0.533000E-03        0.680042E-04        0.660000E-06        0.601750E-03        0.792625E-13        0.110000E-03        0.563750E-06        0.110000E-03        0.220000E-03        0.110000E-03        0.573750E-06        0.110875E-03        0.396000E-13        0.396000E-13        0.907292E-13        0.185500E-05
  20181012        0.850167E-04        0.115792E-05        0.425167E-04        0.579000E-06        0.425167E-04        0.579000E-06        0.514375E-03        0.278792E-04        0.269000E-04       -0.951083E-06        0.779500E-03        0.530958E-03        0.677375E-04        0.659292E-06        0.599333E-03        0.792000E-13        0.109167E-03        0.561375E-06        0.110000E-03        0.220000E-03        0.110000E-03        0.571250E-06        0.110000E-03        0.396000E-13        0.396000E-13        0.906458E-13        0.184958E-05
  20181013        0.847875E-04        0.114708E-05        0.423875E-04        0.573667E-06        0.423875E-04        0.573667E-06        0.511750E-03        0.278000E-04        0.268792E-04       -0.940125E-06        0.776500E-03        0.528917E-03        0.674750E-04        0.659000E-06        0.597042E-03        0.791000E-13        0.109000E-03        0.559083E-06        0.110000E-03        0.220000E-03        0.110000E-03        0.568917E-06        0.110000E-03        0.395625E-13        0.395625E-13        0.905625E-13        0.184000E-05
  20181014        0.845500E-04        0.113667E-05        0.422708E-04        0.568375E-06        0.422708E-04        0.568375E-06        0.509042E-03        0.277375E-04        0.268000E-04       -0.929208E-06        0.773417E-03        0.526833E-03        0.672125E-04        0.658458E-06        0.594750E-03        0.790292E-13        0.109000E-03        0.556792E-06        0.110000E-03        0.220000E-03        0.110000E-03        0.566583E-06        0.110000E-03        0.395000E-13        0.395000E-13        0.904792E-13        0.183458E-05
  20181015        0.843083E-04        0.112625E-05        0.421542E-04        0.563167E-06        0.421542E-04        0.563167E-06        0.506333E-03        0.277000E-04        0.267792E-04       -0.918458E-06        0.770375E-03        0.524833E-03        0.669500E-04        0.658000E-06        0.592375E-03        0.789583E-13        0.109000E-03        0.554500E-06        0.110000E-03        0.219125E-03        0.110000E-03        0.564167E-06        0.110000E-03        0.395000E-13        0.395000E-13        0.903917E-13        0.183000E-05
  20181016        0.840750E-04        0.111583E-05        0.420375E-04        0.558000E-06        0.420375E-04        0.558000E-06        0.503750E-03        0.276042E-04        0.267000E-04       -0.907792E-06        0.767375E-03        0.522750E-03        0.666958E-04        0.657625E-06        0.590083E-03        0.788875E-13        0.109000E-03        0.552208E-06        0.110000E-03        0.219000E-03        0.109208E-03        0.561917E-06        0.110000E-03        0.394250E-13        0.394250E-13        0.903000E-13        0.182000E-05
  20181017        0.838250E-04        0.110583E-05        0.419208E-04        0.552958E-06        0.419208E-04        0.552958E-06        0.501042E-03        0.275708E-04        0.266792E-04       -0.897250E-06        0.764375E-03        0.520750E-03        0.664250E-04        0.657000E-06        0.587833E-03        0.788000E-13        0.109000E-03        0.549958E-06        0.109417E-03        0.219000E-03        0.109000E-03        0.559583E-06        0.110000E-03        0.394000E-13        0.394000E-13        0.902042E-13        0.181500E-05
  20181018        0.835917E-04        0.109583E-05        0.417917E-04        0.547917E-06        0.417917E-04        0.547917E-06        0.498375E-03        0.275000E-04        0.266000E-04       -0.886792E-06        0.761458E-03        0.518667E-03        0.661750E-04        0.656833E-06        0.585542E-03        0.787125E-13        0.109000E-03        0.547750E-06        0.109000E-03        0.219000E-03        0.109000E-03        0.557250E-06        0.110000E-03        0.393750E-13        0.393750E-13        0.901125E-13        0.181000E-05
  20181019        0.833625E-04        0.108583E-05        0.416750E-04        0.542917E-06        0.416750E-04        0.542917E-06        0.495750E-03        0.274417E-04        0.265875E-04       -0.876333E-06        0.758500E-03        0.516667E-03        0.659083E-04        0.656000E-06        0.583208E-03        0.786375E-13        0.109000E-03        0.545500E-06        0.109000E-03        0.218667E-03        0.109000E-03        0.555000E-06        0.110000E-03        0.393000E-13        0.393000E-13        0.900208E-13        0.180042E-05
  20181020        0.831167E-04        0.107625E-05        0.415583E-04        0.538083E-06        0.415583E-04        0.538083E-06        0.493125E-03        0.274000E-04        0.265000E-04       -0.866208E-06        0.755500E-03        0.514625E-03        0.656542E-04        0.656000E-06        0.580958E-03        0.785583E-13        0.109000E-03        0.543208E-06        0.109000E-03        0.218000E-03        0.109000E-03        0.552750E-06        0.110000E-03        0.393000E-13        0.393000E-13        0.899292E-13        0.179625E-05
  20181021        0.828833E-04        0.106625E-05        0.414417E-04        0.533083E-06        0.414417E-04        0.533083E-06        0.490500E-03        0.273167E-04        0.265000E-04       -0.856042E-06        0.752500E-03        0.512583E-03        0.653958E-04        0.655042E-06        0.578708E-03        0.784792E-13        0.108458E-03        0.541042E-06        0.109000E-03        0.218000E-03        0.109000E-03        0.550417E-06        0.109500E-03        0.392167E-13        0.392167E-13        0.898375E-13        0.179000E-05
  20181022        0.826375E-04        0.105667E-05        0.413250E-04        0.528333E-06        0.413250E-04        0.528333E-06        0.487958E-03        0.272917E-04        0.264042E-04       -0.846000E-06        0.749542E-03        0.510583E-03        0.651375E-04        0.655000E-06        0.576333E-03        0.783958E-13        0.108000E-03        0.538875E-06        0.109000E-03        0.218000E-03        0.109000E-03        0.548167E-06        0.109000E-03        0.392000E-13        0.392000E-13        0.897417E-13        0.178167E-05
  20181023        0.824000E-04        0.104750E-05        0.412000E-04        0.523708E-06        0.412000E-04        0.523708E-06        0.485292E-03        0.272000E-04        0.264000E-04       -0.836083E-06        0.746625E-03        0.508583E-03        0.648875E-04        0.654250E-06        0.574083E-03        0.783000E-13        0.108000E-03        0.536708E-06        0.109000E-03        0.217958E-03        0.109000E-03        0.545958E-06        0.109000E-03        0.391542E-13        0.391542E-13        0.896458E-13        0.177750E-05
  20181024        0.821625E-04        0.103833E-05        0.410750E-04        0.518958E-06        0.410750E-04        0.518958E-06        0.482792E-03        0.271750E-04        0.263208E-04       -0.826250E-06        0.743625E-03        0.506583E-03        0.646208E-04        0.654000E-06        0.571875E-03        0.782125E-13        0.108000E-03        0.534500E-06        0.109000E-03        0.217000E-03        0.109000E-03        0.543792E-06        0.109000E-03        0.391000E-13        0.391000E-13        0.895458E-13        0.177000E-05
  20181025        0.819167E-04        0.102917E-05        0.409583E-04        0.514333E-06        0.409583E-04        0.514333E-06        0.480125E-03        0.271000E-04        0.263000E-04       -0.816500E-06        0.740750E-03        0.504583E-03        0.643708E-04        0.653500E-06        0.569625E-03        0.781292E-13        0.108000E-03        0.532292E-06        0.109000E-03        0.217000E-03        0.108542E-03        0.541500E-06        0.109000E-03        0.390875E-13        0.390875E-13        0.894458E-13        0.176375E-05
  20181026        0.816792E-04        0.102000E-05        0.408375E-04        0.509792E-06        0.408375E-04        0.509792E-06        0.477625E-03        0.270625E-04        0.262458E-04       -0.806792E-06        0.737792E-03        0.502583E-03        0.641125E-04        0.653000E-06        0.567292E-03        0.780417E-13        0.108000E-03        0.530125E-06        0.108000E-03        0.217000E-03        0.108000E-03        0.539292E-06        0.109000E-03        0.390000E-13        0.390000E-13        0.893500E-13        0.175958E-05
  20181027        0.814250E-04        0.101000E-05        0.407208E-04        0.505208E-06        0.407208E-04        0.505208E-06        0.475042E-03        0.270000E-04        0.262000E-04       -0.797375E-06        0.734875E-03        0.500583E-03        0.638667E-04        0.652750E-06        0.565083E-03        0.779583E-13        0.108000E-03        0.528042E-06        0.108000E-03        0.217000E-03        0.108000E-03        0.537125E-06        0.109000E-03        0.390000E-13        0.390000E-13        0.892458E-13        0.175000E-05
  20181028        0.811917E-04        0.100079E-05        0.405917E-04        0.500833E-06        0.405917E-04        0.500833E-06        0.472542E-03        0.269500E-04        0.261792E-04       -0.787875E-06        0.731958E-03        0.498583E-03        0.636083E-04        0.652000E-06        0.562875E-03        0.778667E-13        0.108000E-03        0.525875E-06        0.108000E-03        0.216042E-03        0.108000E-03        0.534958E-06        0.109000E-03        0.389125E-13        0.389125E-13        0.891458E-13        0.174583E-05
  20181029        0.809500E-04        0.992792E-06        0.404708E-04        0.496333E-06        0.404708E-04        0.496333E-06        0.470000E-03        0.269000E-04        0.261000E-04       -0.778542E-06        0.729042E-03        0.496583E-03        0.633583E-04        0.652000E-06        0.560667E-03        0.777792E-13        0.107875E-03        0.523792E-06        0.108000E-03        0.216000E-03        0.108000E-03        0.532792E-06        0.109000E-03        0.389000E-13        0.389000E-13        0.890417E-13        0.174000E-05
  20181030        0.807083E-04        0.984042E-06        0.403542E-04        0.492000E-06        0.403542E-04        0.492000E-06        0.467458E-03        0.268458E-04        0.261000E-04       -0.769333E-06        0.726125E-03        0.494667E-03        0.631042E-04        0.651000E-06        0.558375E-03        0.776875E-13        0.107000E-03        0.521667E-06        0.108000E-03        0.216000E-03        0.108000E-03        0.530625E-06        0.108083E-03        0.388333E-13        0.388333E-13        0.889417E-13        0.173250E-05
  20181031        0.804750E-04        0.975417E-06        0.402375E-04        0.487750E-06        0.402375E-04        0.487750E-06        0.464958E-03        0.268000E-04        0.260167E-04       -0.760167E-06        0.723250E-03        0.492667E-03        0.628542E-04        0.651000E-06        0.556125E-03        0.775958E-13        0.107000E-03        0.519583E-06        0.108000E-03        0.216000E-03        0.108000E-03        0.528500E-06        0.108000E-03        0.388000E-13        0.388000E-13        0.888333E-13        0.172917E-05
  20181101        0.802250E-04        0.966917E-06        0.401208E-04        0.483417E-06        0.401208E-04        0.483417E-06        0.462458E-03        0.267417E-04        0.260000E-04       -0.751125E-06        0.720375E-03        0.490708E-03        0.626000E-04        0.650292E-06        0.553958E-03        0.775000E-13        0.107000E-03        0.517458E-06        0.108000E-03        0.215000E-03        0.108000E-03        0.526333E-06        0.108000E-03        0.387500E-13        0.387500E-13        0.887292E-13        0.172000E-05
  20181102        0.799875E-04        0.958458E-06        0.399875E-04        0.479208E-06        0.399875E-04        0.479208E-06        0.459958E-03        0.267000E-04        0.259625E-04       -0.742125E-06        0.717500E-03        0.488750E-03        0.623542E-04        0.650000E-06        0.551792E-03        0.774042E-13        0.107000E-03        0.515375E-06        0.107917E-03        0.215000E-03        0.107958E-03        0.524208E-06        0.108000E-03        0.387000E-13        0.387000E-13        0.886250E-13        0.171583E-05
  20181103        0.797375E-04        0.950167E-06        0.398667E-04        0.475083E-06        0.398667E-04        0.475083E-06        0.457500E-03        0.266458E-04        0.259000E-04       -0.733292E-06        0.714625E-03        0.486792E-03        0.621000E-04        0.649583E-06        0.549583E-03        0.773083E-13        0.107000E-03        0.513333E-06        0.107000E-03        0.215000E-03        0.107000E-03        0.522125E-06        0.108000E-03        0.386625E-13        0.386625E-13        0.885167E-13        0.171000E-05
  20181104        0.795000E-04        0.941833E-06        0.397500E-04        0.471000E-06        0.397500E-04        0.471000E-06        0.455000E-03        0.266000E-04        0.259000E-04       -0.724542E-06        0.711792E-03        0.484833E-03        0.618542E-04        0.649000E-06        0.547292E-03        0.772167E-13        0.107000E-03        0.511250E-06        0.107000E-03        0.214833E-03        0.107000E-03        0.520000E-06        0.108000E-03        0.386000E-13        0.386000E-13        0.884083E-13        0.170292E-05
  20181105        0.792625E-04        0.933833E-06        0.396333E-04        0.466833E-06        0.396333E-04        0.466833E-06        0.452583E-03        0.265542E-04        0.258167E-04       -0.715875E-06        0.708958E-03        0.482917E-03        0.616083E-04        0.648875E-06        0.545125E-03        0.771208E-13        0.107000E-03        0.509250E-06        0.107000E-03        0.214000E-03        0.107000E-03        0.517917E-06        0.108000E-03        0.385708E-13        0.385708E-13        0.882917E-13        0.170000E-05
  20181106        0.790167E-04        0.925833E-06        0.395167E-04        0.462833E-06        0.395167E-04        0.462833E-06        0.450083E-03        0.265000E-04        0.258000E-04       -0.707292E-06        0.706042E-03        0.480958E-03        0.613625E-04        0.648000E-06        0.542958E-03        0.770250E-13        0.106625E-03        0.507208E-06        0.107000E-03        0.214000E-03        0.107000E-03        0.515833E-06        0.108000E-03        0.385000E-13        0.385000E-13        0.881833E-13        0.169000E-05
  20181107        0.787750E-04        0.917833E-06        0.393792E-04        0.458833E-06        0.393792E-04        0.458833E-06        0.447750E-03        0.264708E-04        0.257792E-04       -0.698750E-06        0.703208E-03        0.479042E-03        0.611083E-04        0.648000E-06        0.540792E-03        0.769250E-13        0.106000E-03        0.505167E-06        0.107000E-03        0.214000E-03        0.107000E-03        0.513792E-06        0.107000E-03        0.384792E-13        0.384792E-13        0.880708E-13        0.168708E-05
  20181108        0.785250E-04        0.909833E-06        0.392625E-04        0.454958E-06        0.392625E-04        0.454958E-06        0.445167E-03        0.264000E-04        0.257000E-04       -0.690333E-06        0.700417E-03        0.477125E-03        0.608750E-04        0.647208E-06        0.538625E-03        0.768292E-13        0.106000E-03        0.503167E-06        0.107000E-03        0.213500E-03        0.107000E-03        0.511750E-06        0.107000E-03        0.384000E-13        0.384000E-13        0.879625E-13        0.168000E-05
  20181109        0.782917E-04        0.902125E-06        0.391458E-04        0.451042E-06        0.391458E-04        0.451042E-06        0.442833E-03        0.263917E-04        0.257000E-04       -0.682042E-06        0.697583E-03        0.475208E-03        0.606167E-04        0.647000E-06        0.536500E-03        0.767292E-13        0.106000E-03        0.501167E-06        0.107000E-03        0.213000E-03        0.107000E-03        0.509667E-06        0.107000E-03        0.383792E-13        0.383792E-13        0.878500E-13        0.167458E-05
  20181110        0.780500E-04        0.894417E-06        0.390292E-04        0.447208E-06        0.390292E-04        0.447208E-06        0.440375E-03        0.263000E-04        0.256500E-04       -0.673833E-06        0.694792E-03        0.473292E-03        0.603833E-04        0.646542E-06        0.534292E-03        0.766292E-13        0.106000E-03        0.499167E-06        0.106333E-03        0.213000E-03        0.106708E-03        0.507667E-06        0.107000E-03        0.383000E-13        0.383000E-13        0.877375E-13        0.167000E-05
  20181111        0.778042E-04        0.886750E-06        0.389042E-04        0.443417E-06        0.389042E-04        0.443417E-06        0.438000E-03        0.263000E-04        0.256000E-04       -0.665667E-06        0.692000E-03        0.471375E-03        0.601333E-04        0.646000E-06        0.532125E-03        0.765292E-13        0.106000E-03        0.497167E-06        0.106000E-03        0.213000E-03        0.106000E-03        0.505583E-06        0.107000E-03        0.382792E-13        0.382792E-13        0.876250E-13        0.166250E-05
  20181112        0.775625E-04        0.879292E-06        0.387750E-04        0.439583E-06        0.387750E-04        0.439583E-06        0.435625E-03        0.262167E-04        0.256000E-04       -0.657500E-06        0.689167E-03        0.469500E-03        0.598917E-04        0.645917E-06        0.530042E-03        0.764292E-13        0.106000E-03        0.495250E-06        0.106000E-03        0.212125E-03        0.106000E-03        0.503583E-06        0.107000E-03        0.382000E-13        0.382000E-13        0.875125E-13        0.166000E-05
  20181113        0.773167E-04        0.871833E-06        0.386583E-04        0.435917E-06        0.386583E-04        0.435917E-06        0.433250E-03        0.262000E-04        0.255292E-04       -0.649500E-06        0.686417E-03        0.467542E-03        0.596500E-04        0.645000E-06        0.527875E-03        0.763250E-13        0.105917E-03        0.493250E-06        0.106000E-03        0.212000E-03        0.106000E-03        0.501583E-06        0.107000E-03        0.381750E-13        0.381750E-13        0.873833E-13        0.165042E-05
  20181114        0.770833E-04        0.864458E-06        0.385417E-04        0.432250E-06        0.385417E-04        0.432250E-06        0.430917E-03        0.261500E-04        0.255000E-04       -0.641833E-06        0.683667E-03        0.465667E-03        0.594083E-04        0.645000E-06        0.525750E-03        0.762208E-13        0.105000E-03        0.491333E-06        0.106000E-03        0.212000E-03        0.106000E-03        0.499583E-06        0.106417E-03        0.381000E-13        0.381000E-13        0.872708E-13        0.164833E-05
  20181115        0.768375E-04        0.857208E-06        0.384250E-04        0.428583E-06        0.384250E-04        0.428583E-06        0.428542E-03        0.261000E-04        0.255000E-04       -0.633917E-06        0.680917E-03        0.463792E-03        0.591750E-04        0.644250E-06        0.523625E-03        0.761208E-13        0.105000E-03        0.489375E-06        0.106000E-03        0.211625E-03        0.106000E-03        0.497583E-06        0.106000E-03        0.380667E-13        0.380667E-13        0.871542E-13        0.164000E-05
  20181116        0.765917E-04        0.850000E-06        0.382917E-04        0.425000E-06        0.382917E-04        0.425000E-06        0.426167E-03        0.260875E-04        0.254167E-04       -0.626250E-06        0.678083E-03        0.461917E-03        0.589250E-04        0.644000E-06        0.521500E-03        0.760167E-13        0.105000E-03        0.487458E-06        0.106000E-03        0.211000E-03        0.106000E-03        0.495625E-06        0.106000E-03        0.380000E-13        0.380000E-13        0.870375E-13        0.163667E-05
  20181117        0.763500E-04        0.842833E-06        0.381708E-04        0.421458E-06        0.381708E-04        0.421458E-06        0.423875E-03        0.260000E-04        0.254000E-04       -0.618583E-06        0.675375E-03        0.460042E-03        0.586917E-04        0.643625E-06        0.519375E-03        0.759125E-13        0.105000E-03        0.485500E-06        0.105333E-03        0.211000E-03        0.106000E-03        0.493667E-06        0.106000E-03        0.379583E-13        0.379583E-13        0.869208E-13        0.163000E-05
  20181118        0.761083E-04        0.835833E-06        0.380542E-04        0.417917E-06        0.380542E-04        0.417917E-06        0.421542E-03        0.260000E-04        0.254000E-04       -0.611000E-06        0.672625E-03        0.458208E-03        0.584500E-04        0.643000E-06        0.517250E-03        0.758042E-13        0.105000E-03        0.483583E-06        0.105000E-03        0.211000E-03        0.105042E-03        0.491708E-06        0.106000E-03        0.379000E-13        0.379000E-13        0.867917E-13        0.162500E-05
  20181119        0.758750E-04        0.828875E-06        0.379375E-04        0.414458E-06        0.379375E-04        0.414458E-06        0.419208E-03        0.259333E-04        0.253208E-04       -0.603583E-06        0.669958E-03        0.456375E-03        0.582167E-04        0.643000E-06        0.515167E-03        0.756958E-13        0.105000E-03        0.481667E-06        0.105000E-03        0.210042E-03        0.105000E-03        0.489750E-06        0.106000E-03        0.378458E-13        0.378458E-13        0.866708E-13        0.162000E-05
  20181120        0.756250E-04        0.822000E-06        0.378208E-04        0.410917E-06        0.378208E-04        0.410917E-06        0.416958E-03        0.259000E-04        0.253000E-04       -0.596167E-06        0.667125E-03        0.454500E-03        0.579833E-04        0.642042E-06        0.513083E-03        0.755875E-13        0.104833E-03        0.479792E-06        0.105000E-03        0.210000E-03        0.105000E-03        0.487833E-06        0.106000E-03        0.378000E-13        0.378000E-13        0.865500E-13        0.161375E-05
  20181121        0.753833E-04        0.815125E-06        0.376875E-04        0.407583E-06        0.376875E-04        0.407583E-06        0.414708E-03        0.258875E-04        0.253000E-04       -0.588833E-06        0.664500E-03        0.452625E-03        0.577417E-04        0.642000E-06        0.511000E-03        0.754792E-13        0.104000E-03        0.477875E-06        0.105000E-03        0.210000E-03        0.105000E-03        0.485917E-06        0.105417E-03        0.377333E-13        0.377333E-13        0.864333E-13        0.161000E-05
  20181122        0.751375E-04        0.808417E-06        0.375667E-04        0.404250E-06        0.375667E-04        0.404250E-06        0.412333E-03        0.258000E-04        0.252333E-04       -0.581583E-06        0.661750E-03        0.450792E-03        0.575083E-04        0.641458E-06        0.508917E-03        0.753708E-13        0.104000E-03        0.476042E-06        0.105000E-03        0.209375E-03        0.105000E-03        0.484000E-06        0.105000E-03        0.377000E-13        0.377000E-13        0.863083E-13        0.160250E-05
  20181123        0.749000E-04        0.801792E-06        0.374500E-04        0.400833E-06        0.374500E-04        0.400833E-06        0.410083E-03        0.258000E-04        0.252000E-04       -0.574458E-06        0.659042E-03        0.448958E-03        0.572750E-04        0.641000E-06        0.506875E-03        0.752625E-13        0.104000E-03        0.474208E-06        0.105000E-03        0.209000E-03        0.105000E-03        0.482083E-06        0.105000E-03        0.376167E-13        0.376167E-13        0.861750E-13        0.160000E-05
  20181124        0.746625E-04        0.795125E-06        0.373333E-04        0.397583E-06        0.373333E-04        0.397583E-06        0.407875E-03        0.257500E-04        0.252000E-04       -0.567375E-06        0.656375E-03        0.447125E-03        0.570375E-04        0.640875E-06        0.504792E-03        0.751542E-13        0.104000E-03        0.472292E-06        0.104000E-03        0.209000E-03        0.104958E-03        0.480208E-06        0.105000E-03        0.376000E-13        0.376000E-13        0.860542E-13        0.159167E-05
  20181125        0.744167E-04        0.788625E-06        0.372167E-04        0.394333E-06        0.372167E-04        0.394333E-06        0.405625E-03        0.257000E-04        0.251583E-04       -0.560375E-06        0.653750E-03        0.445292E-03        0.568083E-04        0.640000E-06        0.502750E-03        0.750458E-13        0.104000E-03        0.470458E-06        0.104000E-03        0.208667E-03        0.104000E-03        0.478292E-06        0.105000E-03        0.375000E-13        0.375000E-13        0.859333E-13        0.159000E-05
  20181126        0.741833E-04        0.782167E-06        0.370833E-04        0.391083E-06        0.370833E-04        0.391083E-06        0.403292E-03        0.257000E-04        0.251000E-04       -0.553417E-06        0.651042E-03        0.443500E-03        0.565792E-04        0.640000E-06        0.500667E-03        0.749333E-13        0.104000E-03        0.468542E-06        0.104000E-03        0.208000E-03        0.104000E-03        0.476458E-06        0.105000E-03        0.374792E-13        0.374792E-13        0.858042E-13        0.158083E-05
  20181127        0.739375E-04        0.775833E-06        0.369667E-04        0.387875E-06        0.369667E-04        0.387875E-06        0.401125E-03        0.256208E-04        0.251000E-04       -0.546583E-06        0.648375E-03        0.441625E-03        0.563417E-04        0.639292E-06        0.498667E-03        0.748250E-13        0.103458E-03        0.466792E-06        0.104000E-03        0.208000E-03        0.104000E-03        0.474542E-06        0.105000E-03        0.374000E-13        0.374000E-13        0.856708E-13        0.158000E-05
  20181128        0.737000E-04        0.769458E-06        0.368500E-04        0.384708E-06        0.368500E-04        0.384708E-06        0.398958E-03        0.256000E-04        0.251000E-04       -0.539833E-06        0.645750E-03        0.439833E-03        0.561125E-04        0.639000E-06        0.496583E-03        0.747125E-13        0.103000E-03        0.464958E-06        0.104000E-03        0.207875E-03        0.104000E-03        0.472667E-06        0.104125E-03        0.373583E-13        0.373583E-13        0.855500E-13        0.157042E-05
  20181129        0.734583E-04        0.763208E-06        0.367333E-04        0.381625E-06        0.367333E-04        0.381625E-06        0.396708E-03        0.256000E-04        0.250000E-04       -0.533083E-06        0.643042E-03        0.438042E-03        0.558875E-04        0.638750E-06        0.494583E-03        0.745958E-13        0.103000E-03        0.463125E-06        0.104000E-03        0.207000E-03        0.104000E-03        0.470792E-06        0.104000E-03        0.373000E-13        0.373000E-13        0.854250E-13        0.157000E-05
  20181130        0.732083E-04        0.757000E-06        0.366083E-04        0.378500E-06        0.366083E-04        0.378500E-06        0.394500E-03        0.255000E-04        0.250000E-04       -0.526500E-06        0.640458E-03        0.436292E-03        0.556583E-04        0.638000E-06        0.492583E-03        0.744792E-13        0.103000E-03        0.461375E-06        0.103458E-03        0.207000E-03        0.104000E-03        0.468958E-06        0.104000E-03        0.372333E-13        0.372333E-13        0.852833E-13        0.156000E-05
  20181201        0.729750E-04        0.750958E-06        0.364792E-04        0.375500E-06        0.364792E-04        0.375500E-06        0.392292E-03        0.255000E-04        0.250000E-04       -0.519875E-06        0.637875E-03        0.434500E-03        0.554250E-04        0.638000E-06        0.490542E-03        0.743667E-13        0.103000E-03        0.459500E-06        0.103000E-03        0.207000E-03        0.103583E-03        0.467208E-06        0.104000E-03        0.372000E-13        0.372000E-13        0.851583E-13        0.156000E-05
