 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                TM_C               TOM_C               SOM_C              POM1_C              POM2_C               MOM_C               QOM_C               DOM_C                MB_C               MBA_C               MBD_C               ENZ_C             ENZP1_C             ENZP2_C              ENZM_C            TM_err_C                 CO2               Nmine                 NH4                 NO3                TM_N               TOM_N               SOM_N              POM1_N              POM2_N               MOM_N               QOM_N               DOM_N                MB_N               MBA_N               MBD_N               ENZ_N             ENZP1_N             ENZP2_N              ENZM_N            TM_err_N               TM_CN              TOM_CN              SOM_CN             POM1_CN             POM2_CN              MOM_CN              QOM_CN              DOM_CN               MB_CN              MBA_CN              MBD_CN              ENZ_CN            ENZP1_CN            ENZP2_CN             ENZM_CN           TM_err_CN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
  20161123        0.166169E+01        0.166169E+01        0.164713E+01        0.662469E+00        0.298885E+00        0.685604E+00        0.175526E-03        0.681500E-04        0.141099E-01        0.854415E-02        0.556571E-02        0.373404E-03        0.632885E-04        0.308641E-04        0.279252E-03       -0.180595E-16        0.445225E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161124        0.166070E+01        0.166070E+01        0.164604E+01        0.662437E+00        0.297837E+00        0.685600E+00        0.167312E-03        0.630020E-04        0.142266E-01        0.867844E-02        0.554817E-02        0.373506E-03        0.633107E-04        0.308675E-04        0.279328E-03        0.244004E-17        0.445370E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161125        0.165965E+01        0.165965E+01        0.164493E+01        0.662400E+00        0.296774E+00        0.685594E+00        0.159368E-03        0.623686E-04        0.142874E-01        0.875598E-02        0.553145E-02        0.373639E-03        0.633384E-04        0.308731E-04        0.279428E-03        0.415216E-16        0.445514E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161126        0.165858E+01        0.165858E+01        0.164382E+01        0.662363E+00        0.295720E+00        0.685588E+00        0.151755E-03        0.623539E-04        0.143246E-01        0.880855E-02        0.551603E-02        0.373787E-03        0.633691E-04        0.308797E-04        0.279538E-03        0.155119E-16        0.445659E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161127        0.165752E+01        0.165752E+01        0.164271E+01        0.662325E+00        0.294658E+00        0.685582E+00        0.144600E-03        0.632320E-04        0.143742E-01        0.887249E-02        0.550174E-02        0.373926E-03        0.633983E-04        0.308854E-04        0.279642E-03        0.330405E-16        0.445803E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161128        0.165646E+01        0.165646E+01        0.164159E+01        0.662288E+00        0.293587E+00        0.685576E+00        0.137873E-03        0.633225E-04        0.144332E-01        0.894450E-02        0.548867E-02        0.374058E-03        0.634266E-04        0.308903E-04        0.279742E-03        0.499015E-16        0.445948E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161129        0.165540E+01        0.165540E+01        0.164046E+01        0.662250E+00        0.292504E+00        0.685570E+00        0.131564E-03        0.644948E-04        0.145070E-01        0.903013E-02        0.547690E-02        0.374180E-03        0.634532E-04        0.308942E-04        0.279833E-03       -0.111634E-16        0.446092E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161130        0.165435E+01        0.165435E+01        0.163930E+01        0.662212E+00        0.291393E+00        0.685566E+00        0.125731E-03        0.658925E-04        0.146185E-01        0.915217E-02        0.546634E-02        0.374277E-03        0.634758E-04        0.308960E-04        0.279905E-03        0.327305E-16        0.446234E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161201        0.165331E+01        0.165331E+01        0.163811E+01        0.662174E+00        0.290258E+00        0.685562E+00        0.120315E-03        0.670250E-04        0.147572E-01        0.930011E-02        0.545710E-02        0.374357E-03        0.634956E-04        0.308963E-04        0.279965E-03        0.296885E-16        0.446377E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161202        0.165216E+01        0.165216E+01        0.163688E+01        0.662126E+00        0.289076E+00        0.685558E+00        0.115129E-03        0.599485E-04        0.148515E-01        0.940171E-02        0.544975E-02        0.374455E-03        0.635187E-04        0.308976E-04        0.280038E-03        0.517263E-17        0.446516E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161203        0.165090E+01        0.165090E+01        0.163562E+01        0.662069E+00        0.287888E+00        0.685552E+00        0.109981E-03        0.583525E-04        0.148465E-01        0.940192E-02        0.544459E-02        0.374603E-03        0.635509E-04        0.309027E-04        0.280149E-03        0.187776E-16        0.446654E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161204        0.164962E+01        0.164962E+01        0.163438E+01        0.662012E+00        0.286716E+00        0.685544E+00        0.105004E-03        0.596442E-04        0.148122E-01        0.937112E-02        0.544109E-02        0.374761E-03        0.635852E-04        0.309082E-04        0.280268E-03        0.384692E-17        0.446792E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161205        0.164836E+01        0.164836E+01        0.163312E+01        0.661956E+00        0.285529E+00        0.685537E+00        0.100347E-03        0.610138E-04        0.148004E-01        0.936131E-02        0.543906E-02        0.374893E-03        0.636149E-04        0.309115E-04        0.280366E-03       -0.810862E-17        0.446930E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161206        0.164710E+01        0.164710E+01        0.163185E+01        0.661899E+00        0.284325E+00        0.685530E+00        0.959933E-04        0.629214E-04        0.148086E-01        0.936993E-02        0.543863E-02        0.374997E-03        0.636401E-04        0.309125E-04        0.280444E-03       -0.173873E-17        0.447067E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161207        0.164583E+01        0.164583E+01        0.163056E+01        0.661841E+00        0.283103E+00        0.685525E+00        0.919242E-04        0.650155E-04        0.148317E-01        0.939179E-02        0.543994E-02        0.375076E-03        0.636610E-04        0.309113E-04        0.280503E-03        0.504760E-17        0.447205E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161208        0.164452E+01        0.164452E+01        0.162929E+01        0.661784E+00        0.281905E+00        0.685517E+00        0.879534E-04        0.644407E-04        0.147881E-01        0.934434E-02        0.544379E-02        0.375177E-03        0.636861E-04        0.309116E-04        0.280579E-03        0.682419E-18        0.447347E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161209        0.164318E+01        0.164318E+01        0.162804E+01        0.661727E+00        0.280723E+00        0.685508E+00        0.841114E-04        0.677958E-04        0.146961E-01        0.924570E-02        0.545043E-02        0.375280E-03        0.637118E-04        0.309118E-04        0.280656E-03       -0.206484E-16        0.447492E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161210        0.164190E+01        0.164190E+01        0.162676E+01        0.661674E+00        0.279506E+00        0.685502E+00        0.806444E-04        0.768673E-04        0.146902E-01        0.923092E-02        0.545924E-02        0.375308E-03        0.637245E-04        0.309061E-04        0.280677E-03        0.373665E-16        0.447637E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161211        0.164065E+01        0.164065E+01        0.162546E+01        0.661623E+00        0.278259E+00        0.685498E+00        0.774909E-04        0.819169E-04        0.147350E-01        0.926403E-02        0.547093E-02        0.375282E-03        0.637279E-04        0.308962E-04        0.280658E-03        0.614410E-16        0.447784E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161212        0.163932E+01        0.163932E+01        0.162416E+01        0.661573E+00        0.277022E+00        0.685493E+00        0.744538E-04        0.864060E-04        0.146960E-01        0.920853E-02        0.548749E-02        0.375259E-03        0.637319E-04        0.308863E-04        0.280641E-03        0.547839E-16        0.447939E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161213        0.163788E+01        0.163788E+01        0.162290E+01        0.661523E+00        0.275818E+00        0.685486E+00        0.714572E-04        0.919441E-04        0.145188E-01        0.900803E-02        0.551075E-02        0.375251E-03        0.637386E-04        0.308772E-04        0.280635E-03        0.239829E-16        0.448104E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161214        0.163636E+01        0.163636E+01        0.162166E+01        0.661474E+00        0.274641E+00        0.685477E+00        0.685210E-04        0.996276E-04        0.142251E-01        0.868329E-02        0.554181E-02        0.375233E-03        0.637440E-04        0.308673E-04        0.280622E-03        0.208653E-16        0.448278E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161215        0.163475E+01        0.163475E+01        0.162042E+01        0.661424E+00        0.273450E+00        0.685469E+00        0.719553E-04        0.127618E-03        0.138351E-01        0.825640E-02        0.557873E-02        0.375153E-03        0.637385E-04        0.308526E-04        0.280562E-03        0.643231E-16        0.448461E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161216        0.163299E+01        0.163299E+01        0.161918E+01        0.661375E+00        0.272253E+00        0.685461E+00        0.874859E-04        0.149284E-03        0.132918E-01        0.767030E-02        0.562148E-02        0.375006E-03        0.637212E-04        0.308326E-04        0.280452E-03        0.266849E-16        0.448659E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161217        0.163111E+01        0.163111E+01        0.161797E+01        0.661326E+00        0.271075E+00        0.685452E+00        0.120247E-03        0.189268E-03        0.125737E-01        0.690407E-02        0.566958E-02        0.374793E-03        0.636923E-04        0.308078E-04        0.280293E-03        0.548629E-16        0.448869E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161218        0.162911E+01        0.162911E+01        0.161678E+01        0.661272E+00        0.269879E+00        0.685442E+00        0.183392E-03        0.237311E-03        0.117170E-01        0.599855E-02        0.571846E-02        0.374484E-03        0.636464E-04        0.307757E-04        0.280062E-03        0.939971E-17        0.449084E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161219        0.162709E+01        0.162709E+01        0.161561E+01        0.661215E+00        0.268669E+00        0.685432E+00        0.294421E-03        0.318094E-03        0.107859E-01        0.502270E-02        0.576315E-02        0.374062E-03        0.635804E-04        0.307353E-04        0.279746E-03       -0.551935E-17        0.449294E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161220        0.162517E+01        0.162517E+01        0.161453E+01        0.661158E+00        0.267488E+00        0.685422E+00        0.465360E-03        0.383923E-03        0.987790E-02        0.407630E-02        0.580160E-02        0.373535E-03        0.634957E-04        0.306870E-04        0.279352E-03        0.147972E-16        0.449494E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161221        0.162343E+01        0.162343E+01        0.161356E+01        0.661103E+00        0.266364E+00        0.685410E+00        0.683936E-03        0.433006E-03        0.905928E-02        0.322397E-02        0.583530E-02        0.372920E-03        0.633952E-04        0.306324E-04        0.278892E-03        0.184862E-16        0.449676E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161222        0.162191E+01        0.162191E+01        0.161268E+01        0.661049E+00        0.265293E+00        0.685396E+00        0.945823E-03        0.492260E-03        0.836722E-02        0.250367E-02        0.586355E-02        0.372224E-03        0.632803E-04        0.305718E-04        0.278372E-03        0.268690E-16        0.449835E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
  20161223        0.162070E+01        0.162070E+01        0.161190E+01        0.660995E+00        0.264240E+00        0.685383E+00        0.128152E-02        0.634250E-03        0.779786E-02        0.191429E-02        0.588356E-02        0.371448E-03        0.631510E-04        0.305054E-04        0.277791E-03        0.203294E-16        0.449964E+01        0.000000E+00        0.000000E+00        0.296176E+17        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
