 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                fINP                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                 Q10               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm             VNup_MB          VNup_PLANT            KsNH4_MB            KsNO3_MB         KsNH4_PLANT         KsNO3_PLANT                Vnit              Vdenit                 YgN                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
  20160218        0.440000E+00        0.484983E+01        0.434635E+02        0.221751E+02        0.753800E+02        0.753800E+01        0.753800E+03        0.250000E+01        0.600000E+01        0.496960E-02        0.343435E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.183159E-01        0.499851E-01        0.124282E-02        0.423613E-03        0.273150E+00        0.139388E+01        0.144440E+02        0.963565E-03        0.972940E-02        0.145990E-04        0.552541E-04        0.962609E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.321070E-01        0.000000E+00        0.753800E-04        0.753800E-04        0.000000E+00        0.000000E+00        0.134158E-01        0.223786E-02        0.100000E+01
  20160219        0.440000E+00        0.514829E+01        0.447045E+02        0.232768E+02        0.803480E+02        0.803480E+01        0.803480E+03        0.250000E+01        0.600000E+01        0.518563E-02        0.347108E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.202421E-01        0.499851E-01        0.129684E-02        0.451532E-03        0.271669E+00        0.139388E+01        0.144440E+02        0.998051E-03        0.972940E-02        0.145990E-04        0.597194E-04        0.970850E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.354835E-01        0.000000E+00        0.803480E-04        0.803480E-04        0.000000E+00        0.000000E+00        0.147438E-01        0.241530E-02        0.100000E+01
  20160220        0.440000E+00        0.518634E+01        0.448599E+02        0.234164E+02        0.809791E+02        0.809791E+01        0.809791E+03        0.250000E+01        0.600000E+01        0.521275E-02        0.347561E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.204917E-01        0.499851E-01        0.130363E-02        0.455078E-03        0.271486E+00        0.139388E+01        0.144440E+02        0.104118E-02        0.972940E-02        0.145990E-04        0.626259E-04        0.936594E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.359211E-01        0.000000E+00        0.809791E-04        0.809791E-04        0.000000E+00        0.000000E+00        0.148250E-01        0.237474E-02        0.100000E+01
  20160221        0.440000E+00        0.514408E+01        0.446873E+02        0.232613E+02        0.802781E+02        0.802781E+01        0.802781E+03        0.250000E+01        0.600000E+01        0.518262E-02        0.347058E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.202145E-01        0.499851E-01        0.129609E-02        0.451139E-03        0.271689E+00        0.139388E+01        0.144440E+02        0.107864E-02        0.972940E-02        0.145990E-04        0.645040E-04        0.899570E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.354352E-01        0.000000E+00        0.802781E-04        0.802781E-04        0.000000E+00        0.000000E+00        0.145418E-01        0.228479E-02        0.100000E+01
  20160222        0.440000E+00        0.505646E+01        0.443268E+02        0.229392E+02        0.788226E+02        0.788226E+01        0.788226E+03        0.250000E+01        0.600000E+01        0.511979E-02        0.346001E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.196433E-01        0.499851E-01        0.128038E-02        0.442960E-03        0.272115E+00        0.139388E+01        0.144440E+02        0.112549E-02        0.972940E-02        0.145990E-04        0.664898E-04        0.852323E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.344338E-01        0.000000E+00        0.788226E-04        0.788226E-04        0.000000E+00        0.000000E+00        0.140344E-01        0.215280E-02        0.100000E+01
  20160223        0.440000E+00        0.515883E+01        0.447476E+02        0.233155E+02        0.805229E+02        0.805229E+01        0.805229E+03        0.250000E+01        0.600000E+01        0.519315E-02        0.347234E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.203112E-01        0.499851E-01        0.129873E-02        0.452514E-03        0.271618E+00        0.139388E+01        0.144440E+02        0.116619E-02        0.972940E-02        0.145990E-04        0.698813E-04        0.834759E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.356046E-01        0.000000E+00        0.805229E-04        0.805229E-04        0.000000E+00        0.000000E+00        0.144285E-01        0.216790E-02        0.100000E+01
  20160224        0.440000E+00        0.511052E+01        0.445496E+02        0.231381E+02        0.797210E+02        0.797210E+01        0.797210E+03        0.250000E+01        0.600000E+01        0.515861E-02        0.346655E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.199952E-01        0.499851E-01        0.129009E-02        0.448008E-03        0.271852E+00        0.139388E+01        0.144440E+02        0.121710E-02        0.972940E-02        0.145990E-04        0.724470E-04        0.794808E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.350507E-01        0.000000E+00        0.797210E-04        0.797210E-04        0.000000E+00        0.000000E+00        0.141058E-01        0.206553E-02        0.100000E+01
  20160225        0.440000E+00        0.524608E+01        0.451028E+02        0.236351E+02        0.819691E+02        0.819691E+01        0.819691E+03        0.250000E+01        0.600000E+01        0.525515E-02        0.348266E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.208856E-01        0.499851E-01        0.131423E-02        0.460642E-03        0.271202E+00        0.139388E+01        0.144440E+02        0.126133E-02        0.972940E-02        0.145990E-04        0.764845E-04        0.781390E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.366115E-01        0.000000E+00        0.819691E-04        0.819691E-04        0.000000E+00        0.000000E+00        0.146485E-01        0.209777E-02        0.100000E+01
  20160226        0.440000E+00        0.519058E+01        0.448772E+02        0.234319E+02        0.810495E+02        0.810495E+01        0.810495E+03        0.250000E+01        0.600000E+01        0.521577E-02        0.347612E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.205197E-01        0.499851E-01        0.130438E-02        0.455474E-03        0.271466E+00        0.139388E+01        0.144440E+02        0.142487E-02        0.972940E-02        0.145990E-04        0.857543E-04        0.685989E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.359701E-01        0.000000E+00        0.810495E-04        0.810495E-04        0.000000E+00        0.000000E+00        0.141064E-01        0.186145E-02        0.100000E+01
  20160227        0.440000E+00        0.538083E+01        0.456453E+02        0.241268E+02        0.841975E+02        0.841975E+01        0.841975E+03        0.250000E+01        0.600000E+01        0.534996E-02        0.349826E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.217820E-01        0.499851E-01        0.133794E-02        0.473165E-03        0.270573E+00        0.139388E+01        0.144440E+02        0.159932E-02        0.972940E-02        0.145990E-04        0.987297E-04        0.625327E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.381828E-01        0.000000E+00        0.841975E-04        0.841975E-04        0.000000E+00        0.000000E+00        0.146890E-01        0.177657E-02        0.100000E+01
  20160228        0.440000E+00        0.544504E+01        0.459012E+02        0.243603E+02        0.852572E+02        0.852572E+01        0.852572E+03        0.250000E+01        0.600000E+01        0.539476E-02        0.350556E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.222130E-01        0.499851E-01        0.134914E-02        0.479120E-03        0.270279E+00        0.139388E+01        0.144440E+02        0.179630E-02        0.972940E-02        0.145990E-04        0.111818E-03        0.559000E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.389384E-01        0.000000E+00        0.852572E-04        0.852572E-04        0.000000E+00        0.000000E+00        0.146888E-01        0.160839E-02        0.100000E+01
  20160229        0.440000E+00        0.543169E+01        0.458482E+02        0.243118E+02        0.850371E+02        0.850371E+01        0.850371E+03        0.250000E+01        0.600000E+01        0.538547E-02        0.350405E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.221232E-01        0.499851E-01        0.134682E-02        0.477883E-03        0.270340E+00        0.139388E+01        0.144440E+02        0.201869E-02        0.972940E-02        0.145990E-04        0.125445E-03        0.493462E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.387809E-01        0.000000E+00        0.850371E-04        0.850371E-04        0.000000E+00        0.000000E+00        0.143398E-01        0.139938E-02        0.100000E+01
  20160301        0.440000E+00        0.543169E+01        0.458482E+02        0.243118E+02        0.850371E+02        0.850371E+01        0.850371E+03        0.250000E+01        0.600000E+01        0.538547E-02        0.350405E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.221232E-01        0.499851E-01        0.134682E-02        0.477883E-03        0.270340E+00        0.139388E+01        0.144440E+02        0.201869E-02        0.972940E-02        0.145990E-04        0.125445E-03        0.493462E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.387809E-01        0.000000E+00        0.850371E-04        0.850371E-04        0.000000E+00        0.000000E+00        0.143398E-01        0.139938E-02        0.100000E+01
  20160302        0.440000E+00        0.552582E+01        0.462210E+02        0.246533E+02        0.865882E+02        0.865882E+01        0.865882E+03        0.250000E+01        0.600000E+01        0.545076E-02        0.351462E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.227587E-01        0.499851E-01        0.136315E-02        0.486600E-03        0.269914E+00        0.139388E+01        0.144440E+02        0.228635E-02        0.972940E-02        0.145990E-04        0.143801E-03        0.437036E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.398949E-01        0.000000E+00        0.865882E-04        0.865882E-04        0.000000E+00        0.000000E+00        0.144351E-01        0.121824E-02        0.100000E+01
  20160303        0.440000E+00        0.547407E+01        0.460164E+02        0.244657E+02        0.857358E+02        0.857358E+01        0.857358E+03        0.250000E+01        0.600000E+01        0.541493E-02        0.350883E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.224087E-01        0.499851E-01        0.135419E-02        0.481810E-03        0.270147E+00        0.139388E+01        0.144440E+02        0.257144E-02        0.972940E-02        0.145990E-04        0.160668E-03        0.381871E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.392814E-01        0.000000E+00        0.857358E-04        0.857358E-04        0.000000E+00        0.000000E+00        0.139197E-01        0.994379E-03        0.100000E+01
  20160304        0.440000E+00        0.552356E+01        0.462121E+02        0.246451E+02        0.865510E+02        0.865510E+01        0.865510E+03        0.250000E+01        0.600000E+01        0.544920E-02        0.351437E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.227433E-01        0.499851E-01        0.136276E-02        0.486391E-03        0.269924E+00        0.139388E+01        0.144440E+02        0.289247E-02        0.972940E-02        0.145990E-04        0.181871E-03        0.337091E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.398681E-01        0.000000E+00        0.865510E-04        0.865510E-04        0.000000E+00        0.000000E+00        0.138298E-01        0.801045E-03        0.100000E+01
  20160305        0.440000E+00        0.560550E+01        0.465340E+02        0.249415E+02        0.878989E+02        0.878989E+01        0.878989E+03        0.250000E+01        0.600000E+01        0.550563E-02        0.352344E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.233007E-01        0.499851E-01        0.137687E-02        0.493965E-03        0.269559E+00        0.139388E+01        0.144440E+02        0.325336E-02        0.972940E-02        0.145990E-04        0.206681E-03        0.297926E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.408451E-01        0.000000E+00        0.878989E-04        0.878989E-04        0.000000E+00        0.000000E+00        0.138636E-01        0.607389E-03        0.100000E+01
  20160306        0.440000E+00        0.572835E+01        0.470120E+02        0.253844E+02        0.899153E+02        0.899153E+01        0.899153E+03        0.250000E+01        0.600000E+01        0.558951E-02        0.353678E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.241435E-01        0.499851E-01        0.139785E-02        0.505297E-03        0.269021E+00        0.139388E+01        0.144440E+02        0.368502E-02        0.972940E-02        0.145990E-04        0.237670E-03        0.261557E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.423226E-01        0.000000E+00        0.899153E-04        0.899153E-04        0.000000E+00        0.000000E+00        0.140293E-01        0.394545E-03        0.100000E+01
  20160307        0.440000E+00        0.570964E+01        0.469395E+02        0.253170E+02        0.896085E+02        0.896085E+01        0.896085E+03        0.250000E+01        0.600000E+01        0.557679E-02        0.353477E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.240146E-01        0.499851E-01        0.139467E-02        0.503573E-03        0.269102E+00        0.139388E+01        0.144440E+02        0.414089E-02        0.972940E-02        0.145990E-04        0.266465E-03        0.226910E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.420965E-01        0.000000E+00        0.896085E-04        0.896085E-04        0.000000E+00        0.000000E+00        0.136399E-01        0.172616E-03        0.100000E+01
  20160308        0.440000E+00        0.555755E+01        0.463459E+02        0.247681E+02        0.871105E+02        0.871105E+01        0.871105E+03        0.250000E+01        0.600000E+01        0.547266E-02        0.351815E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.229741E-01        0.499851E-01        0.136863E-02        0.489535E-03        0.269772E+00        0.139388E+01        0.144440E+02        0.464881E-02        0.972940E-02        0.145990E-04        0.293563E-03        0.193023E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.402726E-01        0.000000E+00        0.871105E-04        0.871105E-04        0.000000E+00        0.000000E+00        0.127481E-01        0.000000E+00        0.100000E+01
  20160309        0.440000E+00        0.564000E+01        0.466688E+02        0.250660E+02        0.884657E+02        0.884657E+01        0.884657E+03        0.250000E+01        0.600000E+01        0.552927E-02        0.352721E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.235365E-01        0.499851E-01        0.138278E-02        0.497151E-03        0.269406E+00        0.139388E+01        0.144440E+02        0.521216E-02        0.972940E-02        0.145990E-04        0.332543E-03        0.168512E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.412585E-01        0.000000E+00        0.884657E-04        0.884657E-04        0.000000E+00        0.000000E+00        0.127520E-01        0.000000E+00        0.100000E+01
  20160310        0.440000E+00        0.531955E+01        0.453995E+02        0.239035E+02        0.831849E+02        0.831849E+01        0.831849E+03        0.250000E+01        0.600000E+01        0.530698E-02        0.349122E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.213730E-01        0.499851E-01        0.132719E-02        0.467474E-03        0.270857E+00        0.139388E+01        0.144440E+02        0.587446E-02        0.972940E-02        0.145990E-04        0.359730E-03        0.137979E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.374659E-01        0.000000E+00        0.831849E-04        0.831849E-04        0.000000E+00        0.000000E+00        0.112825E-01        0.000000E+00        0.100000E+01
  20160311        0.440000E+00        0.519271E+01        0.448859E+02        0.234397E+02        0.810847E+02        0.810847E+01        0.810847E+03        0.250000E+01        0.600000E+01        0.521728E-02        0.347637E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.205336E-01        0.499851E-01        0.130476E-02        0.455672E-03        0.271456E+00        0.139388E+01        0.144440E+02        0.655941E-02        0.972940E-02        0.145990E-04        0.394885E-03        0.116388E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.359945E-01        0.000000E+00        0.810847E-04        0.810847E-04        0.000000E+00        0.000000E+00        0.105706E-01        0.000000E+00        0.100000E+01
  20160312        0.440000E+00        0.503582E+01        0.442414E+02        0.228631E+02        0.784794E+02        0.784794E+01        0.784794E+03        0.250000E+01        0.600000E+01        0.510491E-02        0.345750E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.195094E-01        0.499851E-01        0.127666E-02        0.441031E-03        0.272217E+00        0.139388E+01        0.144440E+02        0.730415E-02        0.972940E-02        0.145990E-04        0.430249E-03        0.973579E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.341992E-01        0.000000E+00        0.784794E-04        0.784794E-04        0.000000E+00        0.000000E+00        0.978790E-02        0.000000E+00        0.100000E+01
  20160313        0.440000E+00        0.511052E+01        0.445496E+02        0.231381E+02        0.797210E+02        0.797210E+01        0.797210E+03        0.250000E+01        0.600000E+01        0.515861E-02        0.346655E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.199952E-01        0.499851E-01        0.129009E-02        0.448008E-03        0.271852E+00        0.139388E+01        0.144440E+02        0.810674E-02        0.972940E-02        0.145990E-04        0.482549E-03        0.837862E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.350507E-01        0.000000E+00        0.797210E-04        0.797210E-04        0.000000E+00        0.000000E+00        0.976980E-02        0.000000E+00        0.100000E+01
  20160314        0.440000E+00        0.548528E+01        0.460608E+02        0.245063E+02        0.859205E+02        0.859205E+01        0.859205E+03        0.250000E+01        0.600000E+01        0.542270E-02        0.351009E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.224843E-01        0.499851E-01        0.135613E-02        0.482848E-03        0.270096E+00        0.139388E+01        0.144440E+02        0.896298E-02        0.972940E-02        0.145990E-04        0.560828E-03        0.747080E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.394140E-01        0.000000E+00        0.859205E-04        0.859205E-04        0.000000E+00        0.000000E+00        0.106916E-01        0.000000E+00        0.100000E+01
  20160315        0.440000E+00        0.583015E+01        0.474400E+02        0.257837E+02        0.917358E+02        0.917358E+01        0.917358E+03        0.250000E+01        0.600000E+01        0.566470E-02        0.354862E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.249137E-01        0.499851E-01        0.141665E-02        0.515528E-03        0.268544E+00        0.139388E+01        0.144440E+02        0.992385E-02        0.972940E-02        0.145990E-04        0.648663E-03        0.652164E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.436727E-01        0.000000E+00        0.917358E-04        0.917358E-04        0.000000E+00        0.000000E+00        0.115003E-01        0.000000E+00        0.100000E+01
  20160316        0.440000E+00        0.539725E+01        0.457911E+02        0.242815E+02        0.850371E+02        0.850371E+01        0.850371E+03        0.250000E+01        0.600000E+01        0.538547E-02        0.350405E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.221232E-01        0.499851E-01        0.134682E-02        0.477883E-03        0.270340E+00        0.139388E+01        0.144440E+02        0.108662E-01        0.972940E-02        0.145990E-04        0.675249E-03        0.521213E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.387809E-01        0.000000E+00        0.850371E-04        0.850371E-04        0.000000E+00        0.000000E+00        0.992247E-02        0.000000E+00        0.100000E+01
  20160317        0.440000E+00        0.521926E+01        0.449830E+02        0.236216E+02        0.825037E+02        0.825037E+01        0.825037E+03        0.250000E+01        0.600000E+01        0.527797E-02        0.348643E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.210994E-01        0.499851E-01        0.131994E-02        0.463646E-03        0.271050E+00        0.139388E+01        0.144440E+02        0.118330E-01        0.972940E-02        0.145990E-04        0.720651E-03        0.427380E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.369863E-01        0.000000E+00        0.825037E-04        0.825037E-04        0.000000E+00        0.000000E+00        0.918703E-02        0.000000E+00        0.100000E+01
  20160318        0.440000E+00        0.551024E+01        0.460337E+02        0.246665E+02        0.878236E+02        0.878236E+01        0.878236E+03        0.250000E+01        0.600000E+01        0.550248E-02        0.352293E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.232694E-01        0.499851E-01        0.137608E-02        0.493542E-03        0.269579E+00        0.139388E+01        0.144440E+02        0.128099E-01        0.972940E-02        0.145990E-04        0.813331E-03        0.370923E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.407902E-01        0.000000E+00        0.878236E-04        0.878236E-04        0.000000E+00        0.000000E+00        0.982723E-02        0.000000E+00        0.100000E+01
  20160319        0.440000E+00        0.516410E+01        0.445129E+02        0.233748E+02        0.825037E+02        0.825037E+01        0.825037E+03        0.250000E+01        0.600000E+01        0.527797E-02        0.348643E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.210994E-01        0.499851E-01        0.131994E-02        0.463646E-03        0.271050E+00        0.139388E+01        0.144440E+02        0.138412E-01        0.972940E-02        0.145990E-04        0.842951E-03        0.291110E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.369863E-01        0.000000E+00        0.825037E-04        0.825037E-04        0.000000E+00        0.000000E+00        0.861725E-02        0.000000E+00        0.100000E+01
  20160320        0.440000E+00        0.512356E+01        0.442090E+02        0.231958E+02        0.822895E+02        0.822895E+01        0.822895E+03        0.250000E+01        0.600000E+01        0.526883E-02        0.348492E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.210136E-01        0.499851E-01        0.131765E-02        0.462442E-03        0.271111E+00        0.139388E+01        0.144440E+02        0.147883E-01        0.972940E-02        0.145990E-04        0.899074E-03        0.239195E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.368359E-01        0.000000E+00        0.822895E-04        0.822895E-04        0.000000E+00        0.000000E+00        0.830710E-02        0.000000E+00        0.100000E+01
  20160321        0.440000E+00        0.556109E+01        0.461782E+02        0.248406E+02        0.888833E+02        0.888833E+01        0.888833E+03        0.250000E+01        0.600000E+01        0.554666E-02        0.352998E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.237108E-01        0.499851E-01        0.138713E-02        0.499497E-03        0.269295E+00        0.139388E+01        0.144440E+02        0.132365E-01        0.972940E-02        0.145990E-04        0.847160E-03        0.344511E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.415640E-01        0.000000E+00        0.888833E-04        0.888833E-04        0.000000E+00        0.000000E+00        0.987783E-02        0.000000E+00        0.100000E+01
  20160322        0.440000E+00        0.590378E+01        0.476937E+02        0.261100E+02        0.937859E+02        0.937859E+01        0.937859E+03        0.250000E+01        0.600000E+01        0.574879E-02        0.356171E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.257915E-01        0.499851E-01        0.143768E-02        0.527049E-03        0.268017E+00        0.139388E+01        0.144440E+02        0.116505E-01        0.972940E-02        0.145990E-04        0.772830E-03        0.481511E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.452114E-01        0.000000E+00        0.937859E-04        0.937859E-04        0.000000E+00        0.000000E+00        0.112934E-01        0.000000E+00        0.100000E+01
  20160323        0.440000E+00        0.577284E+01        0.472392E+02        0.255960E+02        0.908799E+02        0.908799E+01        0.908799E+03        0.250000E+01        0.600000E+01        0.562941E-02        0.354308E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.245505E-01        0.499851E-01        0.140783E-02        0.510718E-03        0.268767E+00        0.139388E+01        0.144440E+02        0.100981E-01        0.972940E-02        0.145990E-04        0.655939E-03        0.627565E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.430360E-01        0.000000E+00        0.908799E-04        0.908799E-04        0.000000E+00        0.000000E+00        0.112723E-01        0.000000E+00        0.100000E+01
  20160324        0.440000E+00        0.554620E+01        0.463013E+02        0.247271E+02        0.869237E+02        0.869237E+01        0.869237E+03        0.250000E+01        0.600000E+01        0.546483E-02        0.351689E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.228969E-01        0.499851E-01        0.136667E-02        0.488485E-03        0.269822E+00        0.139388E+01        0.144440E+02        0.863598E-02        0.972940E-02        0.145990E-04        0.544565E-03        0.801209E-05        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.401373E-01        0.000000E+00        0.869237E-04        0.869237E-04        0.000000E+00        0.000000E+00        0.110003E-01        0.000000E+00        0.100000E+01
  20160325        0.440000E+00        0.545396E+01        0.459367E+02        0.243927E+02        0.854042E+02        0.854042E+01        0.854042E+03        0.250000E+01        0.600000E+01        0.540096E-02        0.350657E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.222730E-01        0.499851E-01        0.135070E-02        0.479946E-03        0.270238E+00        0.139388E+01        0.144440E+02        0.730415E-02        0.972940E-02        0.145990E-04        0.455200E-03        0.103004E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.390436E-01        0.000000E+00        0.854042E-04        0.854042E-04        0.000000E+00        0.000000E+00        0.111744E-01        0.000000E+00        0.100000E+01
  20160326        0.440000E+00        0.562617E+01        0.466148E+02        0.250161E+02        0.882386E+02        0.882386E+01        0.882386E+03        0.250000E+01        0.600000E+01        0.551980E-02        0.352570E-01        0.116710E-03        0.116710E-03        0.116710E-03        0.112179E-02        0.332897E-02        0.898618E+00        0.999207E+00        0.234419E-01        0.499851E-01        0.138042E-02        0.495875E-03        0.269467E+00        0.139388E+01        0.144440E+02        0.612428E-02        0.972940E-02        0.145990E-04        0.390068E-03        0.135560E-04        0.334788E-01        0.250000E+00        0.836969E-02        0.400000E+01        0.410927E-01        0.000000E+00        0.882386E-04        0.882386E-04        0.000000E+00        0.000000E+00        0.122596E-01        0.000000E+00        0.100000E+01
