 Simulation_Period = 20090901 -- 20170831                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Mon            TOTout_C            TOTinp_C           POMinp1_C           POMinp2_C            DOMinp_C           POMdec1_C           POMdec2_C       POMdec2DOM1_C       POMdec2DOM2_C       POMdec2MOM1_C       POMdec2MOM2_C            MOMdec_C           MOM2DOM_C           QOM2DOM_C           DOM2QOM_C        DOM2QOMnet_C           DOM2MBA_C     MBA_mortality_C           MBA2EP1_C           MBA2EP2_C            MBA2EM_C            MBA_PM_C           EP2DOM1_C           EP2DOM2_C            EM2DOM_C           MBA2DOM_C           MBA2POM_C           MBA2MBD_C           MBD2MBA_C             CO2_gmo              CO2_gm          CO2_growth          CO2_maintn          CO2_ovflow      CO2_maintn_MBA      CO2_maintn_MBD      CO2_ovflow_MBA      CO2_ovflow_MBD           Nmine_dep             NH4_dep             NO3_dep             Nmn_net                 Nmn             Nmn_MBA             Nmn_MBD                 Nim             Nim_NH4             Nim_NO3              Nitrif            DENitrif            TOTout_N            TOTinp_N           POMinp1_N           POMinp2_N            DOMinp_N           POMdec1_N           POMdec2_N       POMdec2DOM1_N       POMdec2DOM2_N       POMdec2MOM1_N       POMdec2MOM2_N            MOMdec_N           MOM2DOM_N           QOM2DOM_N           DOM2QOM_N        DOM2QOMnet_N           DOM2MBA_N     MBA_mortality_N           MBA2EP1_N           MBA2EP2_N            MBA2EM_N            MBA_PM_N           EP2DOM1_N           EP2DOM2_N            EM2DOM_N           MBA2DOM_N           MBA2POM_N           MBA2MBD_N           MBD2MBA_N                                                                                                                                                                                                                                                                                                                                                                                                                                    
    201512        0.590392E-04        0.854333E-05        0.598033E-06        0.316103E-05        0.478427E-05        0.201357E-05        0.527872E-04        0.180943E-05        0.474355E-04        0.204140E-06        0.535169E-05        0.478736E-05        0.478736E-05        0.688585E-09        0.000000E+00       -0.688585E-09        0.597482E-04        0.896724E-06        0.847418E-08        0.447300E-08        0.384215E-07        0.948093E-06        0.584349E-08        0.318919E-08        0.267588E-07        0.896013E-06        0.711344E-09        0.409067E-07        0.102569E-05        0.590392E-04        0.590392E-04        0.547199E-04        0.431926E-05        0.000000E+00        0.412500E-05        0.194256E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201601        0.567564E-04        0.594058E-05        0.415841E-06        0.219802E-05        0.332673E-05        0.209560E-05        0.498172E-04        0.188314E-05        0.447667E-04        0.212456E-06        0.505059E-05        0.502431E-05        0.502431E-05        0.170608E-09        0.000000E+00       -0.170608E-09        0.578425E-04        0.280822E-05        0.871106E-08        0.408660E-08        0.379778E-07        0.285899E-05        0.607058E-08        0.327868E-08        0.277021E-07        0.280599E-05        0.222767E-08        0.125600E-06        0.491282E-06        0.567564E-04        0.567564E-04        0.524396E-04        0.431683E-05        0.000000E+00        0.413230E-05        0.184535E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201602        0.537387E-04        0.116467E-04        0.815271E-06        0.430929E-05        0.652217E-05        0.213500E-05        0.411664E-04        0.191855E-05        0.369928E-04        0.216451E-06        0.417354E-05        0.492206E-05        0.492206E-05        0.497350E-10        0.000000E+00       -0.497350E-10        0.581140E-04        0.773356E-05        0.836602E-08        0.352600E-08        0.352902E-07        0.778074E-05        0.627721E-08        0.332368E-08        0.284523E-07        0.772742E-05        0.613480E-08        0.401910E-06        0.164225E-06        0.537387E-04        0.537387E-04        0.502135E-04        0.352522E-05        0.000000E+00        0.334334E-05        0.181878E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201603        0.533762E-04        0.238647E-04        0.167053E-05        0.882994E-05        0.133642E-04        0.212399E-05        0.347062E-04        0.190866E-05        0.311876E-04        0.215335E-06        0.351860E-05        0.476187E-05        0.476187E-05        0.148838E-05        0.400134E-05        0.251296E-05        0.715320E-04        0.229268E-04        0.432533E-08        0.168220E-08        0.178277E-07        0.229507E-04        0.631435E-08        0.327600E-08        0.284241E-07        0.229086E-04        0.181872E-07        0.107532E-05        0.463741E-07        0.533762E-04        0.533762E-04        0.501938E-04        0.318248E-05        0.000000E+00        0.299423E-05        0.188255E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201604        0.845631E-04        0.986479E-04        0.690536E-05        0.364998E-04        0.552429E-04        0.209413E-05        0.300762E-04        0.188182E-05        0.270270E-04        0.212307E-06        0.304919E-05        0.453035E-05        0.453035E-05        0.240297E-05        0.337557E-06       -0.206541E-05        0.926891E-04        0.189200E-05        0.817535E-08        0.301194E-08        0.331989E-07        0.193639E-05        0.621691E-08        0.316381E-08        0.278050E-07        0.189050E-05        0.150087E-08        0.107880E-06        0.113224E-05        0.845631E-04        0.845631E-04        0.801753E-04        0.438788E-05        0.000000E+00        0.419963E-05        0.188248E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201605        0.160563E-03        0.217352E-03        0.152147E-04        0.804204E-04        0.121717E-03        0.221994E-05        0.318570E-04        0.199487E-05        0.286273E-04        0.225062E-06        0.322974E-05        0.459941E-05        0.459941E-05        0.438423E-06        0.000000E+00       -0.438423E-06        0.157689E-03        0.295142E-06        0.104964E-07        0.421334E-08        0.436520E-07        0.353504E-06        0.652367E-08        0.321658E-08        0.288746E-07        0.294908E-06        0.234127E-09        0.174220E-07        0.255576E-05        0.160563E-03        0.160563E-03        0.153007E-03        0.755516E-05        0.000000E+00        0.739090E-05        0.164260E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201606        0.152794E-03        0.199310E-03        0.139517E-04        0.737448E-04        0.111614E-03        0.235746E-05        0.337266E-04        0.211846E-05        0.303073E-04        0.239005E-06        0.341928E-05        0.463265E-05        0.463265E-05        0.684380E-07        0.000000E+00       -0.684380E-07        0.148992E-03        0.215550E-06        0.980941E-08        0.436496E-08        0.420632E-07        0.271788E-06        0.682168E-08        0.330599E-08        0.300267E-07        0.215379E-06        0.170990E-09        0.148145E-07        0.209577E-05        0.152794E-03        0.152794E-03        0.146604E-03        0.618996E-05        0.000000E+00        0.605178E-05        0.138177E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201607        0.153525E-03        0.198543E-03        0.138981E-04        0.734611E-04        0.111184E-03        0.247414E-05        0.368334E-04        0.222330E-05        0.330992E-04        0.250834E-06        0.373426E-05        0.470831E-05        0.470831E-05        0.854560E-08        0.000000E+00       -0.854560E-08        0.151452E-03        0.165588E-06        0.931615E-08        0.453090E-08        0.410919E-07        0.220527E-06        0.704558E-08        0.340020E-08        0.309730E-07        0.165457E-06        0.131356E-09        0.121675E-07        0.183865E-05        0.153525E-03        0.153525E-03        0.147741E-03        0.578359E-05        0.000000E+00        0.566819E-05        0.115393E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201608        0.118684E-03        0.131516E-03        0.920608E-05        0.486608E-04        0.736488E-04        0.255938E-05        0.403792E-04        0.229991E-05        0.362855E-04        0.259476E-06        0.409374E-05        0.483956E-05        0.483956E-05        0.888135E-09        0.000000E+00       -0.888135E-09        0.117337E-03        0.134047E-06        0.888094E-08        0.452211E-08        0.397743E-07        0.187224E-06        0.721472E-08        0.349522E-08        0.317590E-07        0.133940E-06        0.106335E-09        0.100854E-07        0.129977E-05        0.118684E-03        0.118684E-03        0.114137E-03        0.454684E-05        0.000000E+00        0.444972E-05        0.971151E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201609        0.118189E-03        0.127293E-03        0.891053E-05        0.470985E-04        0.712842E-04        0.260348E-05        0.438477E-04        0.233954E-05        0.394023E-04        0.263947E-06        0.444538E-05        0.502273E-05        0.502273E-05        0.954921E-10        0.000000E+00       -0.954921E-10        0.118146E-03        0.653810E-07        0.888314E-08        0.453279E-08        0.398125E-07        0.118609E-06        0.734854E-08        0.357833E-08        0.324047E-07        0.653291E-07        0.518648E-10        0.458062E-08        0.128155E-05        0.118189E-03        0.118189E-03        0.113285E-03        0.490424E-05        0.000000E+00        0.482135E-05        0.828832E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201610        0.898790E-04        0.660296E-04        0.462207E-05        0.244309E-04        0.369766E-04        0.266412E-05        0.461068E-04        0.239403E-05        0.414324E-04        0.270095E-06        0.467441E-05        0.520568E-05        0.520568E-05        0.296227E-07        0.284861E-06        0.255238E-06        0.990833E-04        0.133879E-04        0.786890E-08        0.391398E-08        0.349663E-07        0.134346E-04        0.745797E-08        0.364512E-08        0.329294E-07        0.133772E-04        0.106202E-07        0.816224E-06        0.249776E-06        0.898790E-04        0.898790E-04        0.857546E-04        0.412433E-05        0.000000E+00        0.404915E-05        0.751757E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201611        0.584322E-04        0.243198E-04        0.170239E-05        0.899833E-05        0.136191E-04        0.266253E-05        0.493796E-04        0.239260E-05        0.443734E-04        0.269934E-06        0.500622E-05        0.548617E-05        0.548617E-05        0.538425E-06        0.445584E-06       -0.928417E-07        0.704499E-04        0.431065E-05        0.692756E-08        0.318080E-08        0.299971E-07        0.435076E-05        0.739189E-08        0.360867E-08        0.326267E-07        0.430723E-05        0.341951E-08        0.235166E-06        0.302325E-06        0.584322E-04        0.584322E-04        0.549740E-04        0.345816E-05        0.000000E+00        0.337626E-05        0.818953E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201612        0.555427E-04        0.624280E-05        0.436996E-06        0.230984E-05        0.349596E-05        0.257088E-05        0.479989E-04        0.231024E-05        0.431327E-04        0.260642E-06        0.486624E-05        0.552942E-05        0.552942E-05        0.213002E-05        0.107281E-04        0.859809E-05        0.708005E-04        0.266613E-04        0.513798E-08        0.216573E-08        0.216742E-07        0.266903E-04        0.738881E-08        0.357790E-08        0.325278E-07        0.266402E-04        0.211496E-07        0.753893E-06        0.563130E-07        0.555427E-04        0.555427E-04        0.513817E-04        0.416102E-05        0.000000E+00        0.407838E-05        0.826440E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201701        0.157274E-05        0.551242E-05        0.385869E-06        0.203959E-05        0.308696E-05        0.205632E-05        0.314584E-04        0.184784E-05        0.282691E-04        0.208474E-06        0.318933E-05        0.417973E-05        0.417973E-05        0.388571E-04        0.730819E-04        0.342248E-04        0.205154E-05        0.892564E-06        0.389316E-10        0.148486E-10        0.159596E-09        0.892778E-06        0.691267E-08        0.333754E-08        0.304029E-07        0.891856E-06        0.708044E-09        0.896068E-08        0.459141E-10        0.157274E-05        0.157274E-05        0.138424E-05        0.188508E-06        0.000000E+00        0.102484E-06        0.860247E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201702        0.213340E-06        0.117274E-04        0.820920E-06        0.433915E-05        0.656737E-05        0.178573E-05        0.232452E-04        0.160469E-05        0.208886E-04        0.181042E-06        0.235665E-05        0.345965E-05        0.345965E-05        0.919061E-04        0.122374E-03        0.304682E-04        0.175615E-06        0.492516E-07        0.256297E-11        0.890132E-12        0.102473E-10        0.492653E-07        0.636477E-08        0.307293E-08        0.279929E-07        0.492125E-07        0.390698E-10        0.376832E-09        0.129775E-10        0.213340E-06        0.213340E-06        0.120883E-06        0.924576E-07        0.000000E+00        0.729807E-08        0.851595E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201703        0.997773E-06        0.297438E-04        0.208206E-05        0.110052E-04        0.166565E-04        0.152878E-05        0.173402E-04        0.137379E-05        0.155822E-04        0.154991E-06        0.175799E-05        0.279250E-05        0.279250E-05        0.152616E-03        0.185196E-03        0.325793E-04        0.124497E-05        0.259569E-06        0.152180E-10        0.503276E-11        0.600952E-10        0.259649E-06        0.586067E-08        0.282949E-08        0.257757E-07        0.259363E-06        0.205908E-09        0.159596E-08        0.236001E-11        0.997773E-06        0.997773E-06        0.868142E-06        0.129631E-06        0.000000E+00        0.453412E-07        0.842894E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201704        0.116715E-03        0.117276E-03        0.820931E-05        0.433921E-04        0.656745E-04        0.126267E-05        0.128897E-04        0.113466E-05        0.115829E-04        0.128013E-06        0.130679E-05        0.209494E-05        0.209494E-05        0.200690E-03        0.166117E-03       -0.345729E-04        0.158326E-03        0.356253E-04        0.223620E-08        0.781447E-09        0.895504E-08        0.356373E-04        0.542489E-08        0.261295E-08        0.238409E-07        0.355971E-04        0.282605E-07        0.819402E-06        0.173242E-12        0.116715E-03        0.116715E-03        0.111400E-03        0.531559E-05        0.000000E+00        0.523080E-05        0.848004E-07        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201705        0.164880E-03        0.186587E-03        0.130611E-04        0.690373E-04        0.104489E-03        0.740153E-06        0.541527E-05        0.665115E-06        0.486626E-05        0.750385E-07        0.549013E-06        0.819618E-06        0.819618E-06        0.724277E-04        0.190292E-04       -0.533985E-04        0.222999E-03        0.584897E-04        0.378452E-08        0.147136E-08        0.155971E-07        0.585106E-04        0.529368E-08        0.251387E-08        0.231585E-07        0.584433E-04        0.463981E-07        0.226842E-05        0.138915E-14        0.164880E-03        0.164880E-03        0.157939E-03        0.694049E-05        0.000000E+00        0.683659E-05        0.103898E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201706        0.112917E-03        0.189209E-03        0.132446E-04        0.700072E-04        0.105957E-03        0.326718E-06        0.138716E-05        0.293595E-06        0.124653E-05        0.331234E-07        0.140634E-06        0.171213E-06        0.171213E-06        0.260496E-04        0.188928E-04       -0.715678E-05        0.151981E-03        0.371615E-04        0.249422E-08        0.114319E-08        0.107942E-07        0.371760E-04        0.509694E-08        0.240735E-08        0.222594E-07        0.371320E-04        0.294791E-07        0.178937E-05        0.108623E-16        0.112917E-03        0.112917E-03        0.108611E-03        0.430587E-05        0.000000E+00        0.418235E-05        0.123517E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
    201707        0.119795E-03        0.187012E-03        0.130908E-04        0.691944E-04        0.104727E-03        0.110235E-05        0.139356E-04        0.990592E-06        0.125228E-04        0.111759E-06        0.141282E-05        0.156333E-05        0.156333E-05        0.185749E-04        0.175088E-04       -0.106604E-05        0.161227E-03        0.404140E-04        0.259917E-08        0.135407E-08        0.117315E-07        0.404297E-04        0.489953E-08        0.231860E-08        0.214111E-07        0.403820E-04        0.320592E-07        0.198051E-05        0.817588E-13        0.119795E-03        0.119795E-03        0.115210E-03        0.458489E-05        0.000000E+00        0.444151E-05        0.143372E-06        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00        0.000000E+00
