 Simulation_Period = 20180101 -- 20181231                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
       Day                 VP1                 VP2                  VM                 KP1                 KP2                  KM                Qmax                 Kba                Kdes                Kads                rEP1                rEP2                 rEM                 pEP                 pEM                  fD                  gD                  Vg               alpha                  Vm                  KD                  Yg                wdie               gamma               rMORT                beta             Vm_dorm               VmA2D               VmD2A             SWP_A2D                 tau             SWP_D2A               wdorm                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
  20181001        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181002        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181003        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181004        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181005        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181006        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181007        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181008        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181009        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181010        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181011        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181012        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181013        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181014        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181015        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181016        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181017        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181018        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181019        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181020        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181021        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181022        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181023        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181024        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181025        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181026        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181027        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181028        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181029        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181030        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181031        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181101        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181102        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181103        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181104        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181105        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181106        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181107        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181108        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181109        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181110        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181111        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181112        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181113        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181114        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181115        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181116        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181117        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181118        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
  20181119        0.665000E+00        0.241000E+02        0.902000E+01        0.123000E+03        0.738000E+01        0.605000E+03        0.250000E+01        0.600000E+01        0.689000E-02        0.373000E-01        0.100000E-01        0.100000E-01        0.100000E-01        0.131000E-01        0.131000E-01        0.500000E+00        0.500000E+00        0.691000E-01        0.133000E+00        0.881000E-02        0.615000E+00        0.232000E+00        0.318000-313        0.100000E+01        0.834000E-13        0.100000E-02        0.768000E-05        0.956000E-13        0.881000E-02        0.400000E+00        0.250000E+00        0.100000E+00        0.400000E+01
